,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubcol.0.3,blockiness,cubcol.0.6,cubcol.0,cubcol.1.0,cubcol.0.5,saturation,contrast,cubrow.0,tone,color_fulness,uhdhdsim,cubrow.0.5,staticness,fft,blur,temporal,cubrow.0.6,movement,cubrow.0.3,noise,cubrow.1.0
45,245,49.1703,3.04114,25,5.22244,0,115,133,6,125,5,0.9852,44.99931,0.0,0.0,3.5,4.987,2.49134,0.0,0.0,127.0,54.21023,0.00014,0.0,0.973,-1.0,8.376916,0.02890584619018478,2.622009183544261,0.13365207306040705,0.006054103421259207,0.006043841934060302,0.15477961304779786,34.063087180808736,92.13899063467397,0.10426741528421676,0.7729219607843137,161.55647283439475,92.83979858994515,0.250905052805105,608.1429832402458,65174.139715989375,21073.593974313182,2.2613826732002273,0.1278814272646895,0.7463831018518519,0.21860719020265318,0.21621282353206928,0.13556234949463902
46,246,48.5673,3.01583,25,4.65103,0,115,133,6,125,5,0.99873,44.50073,0.0,0.0,3.89286,5.077,2.56997,0.0,0.0,128.0,54.18681,0.00017,0.0,0.986,-1.0,8.336095,0.028980815639515062,2.446730994215692,0.13385603047021388,0.006064104878141156,0.00605641763328395,0.15442636115446423,34.02401526180314,92.10416485611589,0.1042048779408027,0.7719756862745099,161.34988493628754,92.94387633229505,0.2507612115364951,608.1095759690837,64982.88147988262,20039.41548292086,2.300310158681148,0.12777475015160086,0.7776331018518519,0.21841421010511974,0.22227149055435683,0.13592701014912442
47,247,48.8952,2.91681,25,4.98649,0,115,133,6,125,5,0.98281,44.72837,0.0,0.0,3.5,5.02,2.55008,0.0,0.0,127.0,54.18846,0.00015,0.0,0.937,-1.0,8.322149,0.029077623182590866,2.354893301886656,0.13418473577670795,0.006059706578964812,0.006045031957406086,0.15393180124613629,34.022457358277876,89.74664485280559,0.1041773202651954,0.7714478431372549,161.513961024462,93.00184278251186,0.25074203089528807,608.1062697042345,65304.81884307599,20981.12598902391,2.272884274587847,0.12774972878756086,0.7973090277777778,0.21824263941552247,0.2162128235320678,0.13641697129462166
48,248,49.8509,2.85801,25,4.90534,0,115,133,6,125,5,0.98999,45.54572,0.0,0.0,3.35714,4.837,2.46072,0.0,0.0,127.0,54.20151,0.00019,0.0,0.919,0.46541,8.409727,0.029146072753811505,2.561511013402764,0.13454881871789842,0.006066126584810141,0.006037337268731285,0.1534040919235834,33.93140288929881,91.73204509533701,0.10421862552227554,0.7719756862745099,161.7505908180275,92.67811199823024,0.2507929133443826,608.0814540708782,65647.91899260033,22528.00479639536,2.2493480422616545,0.12765377100104086,0.8306327160493827,0.21825731809245447,0.22005386451112882,0.1368920048107301
49,249,49.1596,2.87612,25,5.17239,0,115,133,6,125,5,0.9962,44.99525,0.0,0.0,3.14286,4.977,2.41028,0.0,0.0,127.0,54.22778,0.00017,0.0,0.958,-1.0,8.336746,0.029254397214667428,2.2509653329550114,0.13490595770514002,0.006073576726704743,0.006036561879289813,0.1529122102716978,33.969197026005496,88.98822867216369,0.10422500850083402,0.7714478431372549,161.6437483963486,92.83854358044026,0.25077097089874134,608.0844639288522,65169.71549128965,20927.70298777435,2.232154705288955,0.12753580528099379,0.8061342592592593,0.21811759564663163,0.2162128235320718,0.13731464064287943
50,250,48.3883,2.92892,25,4.68788,0,115,133,6,125,5,0.98939,44.35605,0.0,0.0,3.53571,5.087,2.42298,0.0,0.0,127.0,54.19198,0.00019,0.0,1.017,-1.0,8.236917,0.02939075702724966,2.126036126292681,0.13517272978491732,0.006084022967080623,0.006044880390484887,0.1524419741045113,33.926654015058354,91.80901637003532,0.10416377163799248,0.7714101960784314,161.63357921200435,92.95292211337731,0.25069624716667815,608.0629009468427,64917.61367293967,19725.06596612076,2.223220985047125,0.12736787596618582,0.8161168981481481,0.217917362451404,0.22227149055435835,0.1377283498191819
51,251,48.9169,2.81563,25,5.05885,0,115,133,6,125,5,0.99496,44.77709,0.0,0.0,2.85714,4.993,2.47156,0.0,0.0,127.0,54.23469,0.00015,0.0,0.917,-1.0,8.422225,0.02951343819991991,2.298998101738322,0.13551729154666753,0.0060831354069704685,0.006050641530515684,0.15198590894842198,34.02563269344377,90.97996302972842,0.10410828024786667,0.77118,161.54885747277865,92.90415902243734,0.2506568409812936,608.0674044567086,65225.9410507161,20835.768485085657,2.260546484580801,0.12726463753249434,0.7779224537037037,0.2177526495467391,0.21843044957529956,0.13832623792247284
52,252,49.8729,2.85224,25,5.04082,0,115,133,6,125,5,0.99343,45.59821,0.0,0.0,3.32143,4.865,2.37238,0.0,0.0,127.0,54.24688,0.00014,0.0,0.921,-1.0,8.409875,0.029572192274388957,2.4340308231459606,0.135968862324694,0.006075998142770461,0.006042192532389348,0.15153437080187987,33.98957975411121,89.31736073391872,0.10412488190194862,0.7714478431372549,161.34572947323397,92.61885413581717,0.2507209554056782,608.0532765245954,65527.85672784065,22386.578946368623,2.2784458003028503,0.12728407772368588,0.7473476080246914,0.21775092281152375,0.21621282353206786,0.13889401898988443
53,253,49.3847,3.00052,25,5.10455,0,115,133,6,125,5,0.99061,45.20569,0.0,0.0,3.10714,4.916,2.40585,0.0,0.0,128.0,54.25464,0.00015,0.0,0.93,-1.0,8.294074,0.029565208828986528,2.3209393304338675,0.13632693569549123,0.006089278622913359,0.006043910741978848,0.15105399513699116,33.948621773425444,89.50942681970241,0.10417191720005911,0.7708823529411765,161.90668323979602,92.72306389220054,0.2507122737533121,608.0551749139111,65165.15382727065,21197.670026349773,2.328425759773268,0.1272384356896344,0.6776138117283951,0.21780182170853382,0.2222714905543599,0.13924351379048147
54,254,48.7609,3.12298,25,4.84346,0,115,133,6,125,5,0.98364,44.68262,0.0,0.0,2.85714,5.021,2.53207,0.0,0.0,128.0,54.21825,0.00018,0.0,0.956,-1.0,8.41768,0.02952877382183008,2.053589821260878,0.13666013084530404,0.006079501249765269,0.006042597350836321,0.15058822141430528,33.92749946500048,93.4054937132445,0.1041307695655682,0.7708745098039216,161.76457496195087,92.84092762280396,0.25060912932252466,608.0309366941495,64876.120942480244,20132.20355166746,2.449204546951651,0.12716737990978685,0.6350790895061729,0.21785791675522118,0.22005386451112993,0.1395754508825779
55,255,49.2993,3.18514,25,5.5454,0,115,133,6,125,5,0.99094,45.06367,0.0,0.0,3.75,4.938,2.63946,0.0,0.0,128.0,54.24945,0.00011,0.0,1.013,-1.0,8.414431,0.029452598168551284,2.373345005523954,0.13696194185097887,0.006090395292045662,0.006045398644023701,0.1501131247791301,33.966519202715084,89.80943530981456,0.10408900603696349,0.7708674509803922,161.72196155490798,92.83878727437974,0.25062430485892845,608.0364732220745,65326.3227074923,21428.557934802033,2.5258429904687265,0.1271405843707512,0.6577449845679012,0.2179916937349293,0.21621282353206808,0.14007080583714823
56,256,50.1688,3.35441,25,5.3985,0,115,133,6,125,5,0.99417,45.77964,0.0,0.0,3.60714,4.848,2.69505,0.0,0.0,128.0,54.23636,0.00015,0.0,0.963,0.47994,8.254653,0.029372073572393746,2.546098753240701,0.1373412035777836,0.0060990607371414944,0.0060588960656282114,0.14969091530468295,33.8328412844811,91.97071220076332,0.10415554013949264,0.7708823529411765,161.7574708173875,92.64415658570512,0.2506998918400373,608.0204162721612,65554.93501717797,22917.663573851118,2.6228114345573634,0.127167535759625,0.7327353395061729,0.21820189315282518,0.2162128235320696,0.14062923238216665
57,257,49.668,3.55198,25,5.49442,0,115,133,6,125,5,0.99215,45.37604,0.0,0.0,2.78571,4.919,2.84127,0.0,0.0,128.0,54.25354,0.00018,0.0,0.966,-1.0,8.166731,0.02922566668595193,2.526990509754278,0.13768423094828028,0.006094686297520259,0.006056265017824309,0.1494870901868141,33.94892807948737,89.729255126451,0.10422606714129046,0.7708674509803922,161.4881505329926,92.69875405182438,0.25068519803520156,608.0228239892439,65215.856189574646,21669.36310032554,2.7348113628889323,0.12715521119783957,0.7455632716049383,0.21842052020622654,0.2200538645111285,0.14113712043299445
58,258,49.1274,3.68621,25,4.71808,0,115,133,6,125,5,1.0067,44.92442,0.0,0.0,3.21429,4.996,3.01271,0.0,0.0,127.0,54.22569,0.00012,0.0,0.955,-1.0,8.255857,0.029160247509125534,2.5938010401870133,0.13792668853559542,0.006079146889063706,0.006049815701507775,0.1495232427482545,33.80749172634548,91.08144596646005,0.10420800105887605,0.7708745098039216,161.5529411251617,92.77087686081614,0.250571008933275,608.0127053316112,65028.92486364411,20787.800333790536,2.822895710823771,0.12710396549873562,0.7892071759259259,0.21863853021706986,0.22005386451113762,0.14146415684051958
59,259,49.4152,3.88524,25,5.44619,0,115,133,6,125,5,1.00486,45.07939,0.0,0.0,3.57143,4.917,3.13063,0.0,0.0,128.0,54.23433,0.00015,0.0,0.978,-1.0,8.2397,0.029055776665721702,2.4729777347215407,0.1381862768008569,0.006069695394905408,0.006052486147114506,0.14941317130383863,33.8745576834973,89.08949068105287,0.10422881862172084,0.7705839215686274,161.29373934566746,92.807760559504,0.25055717418861756,608.0246297675184,65364.09589831548,21755.897293714774,2.8472627876514043,0.12702211863183052,0.8314525462962963,0.21884154389398863,0.2162128235320684,0.14177196046262863
60,260,50.0571,4.1528,25,5.28704,0,115,133,6,125,5,0.98848,45.61057,0.0,0.0,3.92857,4.87,3.30488,0.0,0.0,128.0,54.21179,0.00015,0.0,1.0,-1.0,8.308723,0.029001909265844332,2.5097755957513437,0.13820887492717976,0.006065813800679088,0.0060885526868281435,0.14936753345749848,33.84540134006077,88.6545712149147,0.10430309886883042,0.7708823529411765,161.38720128569005,92.63942459503262,0.2506111672734587,608.017096201668,65523.17499163533,22896.762998454673,2.880579189115164,0.1268232479537831,0.9203317901234568,0.2189031244225684,0.2162128235320684,0.1426677560693672
61,261,49.5527,4.25409,25,5.61291,0,115,133,6,125,5,0.99696,45.22981,0.0,0.0,3.10714,4.921,3.53501,0.0,0.0,128.0,54.18728,0.00017,0.0,0.963,-1.0,8.276923,0.028957703353615076,2.380435313342813,0.13818889552169425,0.006070435708499285,0.006099682448832325,0.14927510277811806,33.861254656756365,88.41349863958362,0.10436213679618955,0.7700560784313726,161.3272594470685,92.84730302955066,0.2505968286608975,608.0328676614085,65120.09152492836,21604.78826787498,2.975222881733006,0.12647730597934012,0.9799864969135802,0.21895565625221178,0.21843044957529553,0.14320348500215435
62,262,48.9417,4.1558,25,5.34815,0,115,132,6,125,5,0.99279,44.71596,0.0,0.0,3.46429,5.034,3.62473,0.0,0.0,127.0,54.12522,0.00014,0.0,1.055,-1.0,8.29612,0.028936771472059586,2.226202523760417,0.1381949544496675,0.006036136066364444,0.006100310846428791,0.14936352795352886,33.812013979311345,89.15349463991916,0.10436432261598738,0.7692980392156863,161.09135024583537,92.86346750972785,0.2505162971886799,608.0329160130431,65038.2244149403,20659.98469861112,3.014443566683262,0.12618598993073754,1.103105709876543,0.21888684926027197,0.21621282353207025,0.1438877946276047
63,263,49.2935,4.0878,25,6.88559,0,115,133,6,125,5,0.98048,44.88161,0.0,0.0,3.39286,4.931,3.53822,0.0,0.0,127.0,54.13496,0.00014,0.0,1.004,-1.0,8.281346,0.02884747344960548,2.520163067774647,0.13824022675617964,0.0060855802693958105,0.006106286347060013,0.14901422328007624,33.83938956555025,90.39973540020843,0.10438442642772885,0.7692078431372549,161.3877921957554,92.91270004096788,0.2504710556299187,608.0421674959925,65447.84480911948,21978.42622584914,2.936765104859665,0.1260258028661628,1.2294077932098766,0.2189196558175235,0.21621282353206706,0.14461788698592726
64,264,50.2884,4.01119,25,6.54153,0,115,132,6,125,5,0.98578,45.71784,0.0,0.0,3.0,4.841,3.48365,0.0,0.0,127.0,54.125,0.00017,0.0,1.023,0.48585,8.304905,0.028789285232950736,2.5813765069607837,0.1383065101198695,0.006058233914885595,0.006095400613015505,0.1485806237684584,33.83879089355469,88.37913782640413,0.10442754254242866,0.7707776470588235,160.92733137254396,92.66463764762035,0.2505416064160554,608.0380460993803,65764.76058663952,23587.29624760511,2.9109837162010463,0.12603215645337948,1.4389949845679013,0.2189592089313614,0.21621282353206728,0.145419140538609
65,265,49.5848,4.07978,25,6.59172,0,115,133,6,125,5,0.98321,45.19181,0.0,0.0,3.75,4.921,3.41604,0.0,0.0,127.0,54.11523,0.00014,0.0,1.043,-1.0,8.277853,0.02874746029790569,2.733891371980646,0.13832022621805057,0.006066742422133174,0.006105566584601297,0.14829725102694183,33.894082716953605,88.74969195493793,0.10450958199571612,0.7692078431372549,161.00071199532985,92.83236726458959,0.2505306550112346,608.0407540572971,65370.0527081256,22061.631381082774,2.8616745894251,0.1260060185832021,1.3999324845679013,0.21900387888345785,0.21621282353207652,0.14623177878062152
66,266,48.9931,4.06267,25,5.60942,0,115,133,6,125,5,0.98701,44.73282,0.0,0.0,3.39286,5.016,3.47398,0.0,0.0,127.0,54.06262,0.00013,0.0,0.979,-1.0,8.340308,0.02878483387951638,2.5601644115099145,0.13829203554058464,0.006045089582501667,0.006134318787920648,0.1482904157483322,33.75309904122058,92.80504878981158,0.10450485483529375,0.7691929411764706,161.240650524607,92.9486834440738,0.25045152735671733,608.0255849601688,65241.3465271004,21033.894939747577,2.882802973416514,0.12596312035824006,1.423948688271605,0.2190028652507065,0.21621282353206983,0.14725545289433872
67,267,49.2143,4.26172,25,5.93028,0,115,133,6,125,5,0.98755,44.84651,0.0,0.0,3.5,4.949,3.458,0.0,0.0,127.0,54.09941,0.00012,0.0,1.009,-1.0,8.269904,0.028783214363688074,2.5836795855361085,0.1384289379699704,0.00608277168015493,0.0061288758647397345,0.14849609070342024,33.83344918710215,88.1051115500917,0.1045502689758614,0.7691929411764706,161.11339344530236,92.9348074319144,0.25046252918811807,608.0220846157974,65442.19414351021,21916.29592054606,2.814467104727027,0.12617134824432913,1.429735725308642,0.2190575147782859,0.2162128235320757,0.14750560652177272
68,268,49.8176,4.71214,25,5.95199,0,115,132,6,125,5,0.9852,45.34525,0.0,0.0,4.17857,4.898,3.62813,0.0,0.0,127.0,54.076,0.00013,0.0,0.97,-1.0,8.29849,0.02873577619373715,2.6516230561734666,0.1384578340728177,0.0060470296440751055,0.006133753254255165,0.1486700194461352,33.75585334683642,86.42699297222535,0.10462676749752689,0.7691850980392158,161.2747429531075,92.82850161028446,0.250571352760103,607.997805249481,65443.416184314905,22926.198502442887,2.7987380496898764,0.12639813657981286,1.4500385802469136,0.2191243518650251,0.21621282353206758,0.14770980741626039
69,269,49.3361,4.9011,25,6.65738,0,115,132,6,125,5,0.99256,45.02701,0.0,0.0,3.75,4.965,4.02039,0.0,0.0,127.0,54.13947,0.00014,0.0,0.974,-1.0,8.289221,0.028777086154641605,2.4051378573140143,0.13850280932330425,0.006022602150516675,0.006150285968073174,0.148371563442921,33.73442492072965,90.14503096261883,0.10464462184726225,0.7686274509803922,161.1527753186991,92.90034802199357,0.2505762184795753,607.9791803191091,65152.194081491994,21628.85502833769,2.9127223384729097,0.12659211252565164,1.4283854166666667,0.21921067617434487,0.22227149055435858,0.14789137349973194
70,270,48.8247,4.73757,25,6.04082,0,115,132,6,125,5,0.98289,44.62855,0.0,0.0,3.92857,5.013,4.18125,0.0,0.0,128.0,54.0994,0.00012,0.0,0.955,-1.0,8.228277,0.028821113711112876,2.7461691885986643,0.13860713471562033,0.00601015874423202,0.006132009281675304,0.14770029199711274,33.70055022063079,89.04402514039053,0.10467283008159715,0.7686274509803922,161.28582540131893,92.92126917254848,0.2505248961350316,607.936560730794,64981.13257706375,20754.925841305525,2.9781251686789343,0.12680349799471954,1.5278742283950617,0.21919726529191544,0.2222714905543605,0.14802697733081951
71,271,49.2314,4.35821,25,6.29461,0,115,133,6,125,5,0.98728,44.91171,0.0,0.0,3.5,4.966,4.0404,0.0,0.0,127.0,54.15902,0.00013,0.0,0.952,-1.0,8.234966,0.028876471026130092,3.0740263872785896,0.13869230341660965,0.006045640313556375,0.006136425598679956,0.146792817928036,33.88716539924527,91.05168332267496,0.10467453182875885,0.769543137254902,161.21700599580544,92.97180199832766,0.2505526761310819,607.9056653183073,65409.492922874415,21931.247403480575,2.9433768701427545,0.12703364352468838,1.730372299382716,0.219238161925007,0.22005386451113065,0.1483339858687671
72,272,50.0912,4.18178,25,5.76928,0,115,133,6,125,5,0.99089,45.68145,0.0,0.0,3.60714,4.894,3.71411,0.0,0.0,127.0,54.13089,0.00011,0.0,0.959,0.47518,8.227105,0.028982958699464538,2.8004110558053634,0.13877110245113564,0.006028156867206278,0.006144176329626709,0.14629767030877042,33.7684516435788,89.89704359307441,0.10475721125976935,0.7695282352941177,161.3797343966349,92.74804518544195,0.25063774750629325,607.8434629959041,65695.25023434992,23321.684666280296,2.824201651641717,0.12733604261307346,1.9759355709876543,0.2192749533960025,0.2222714905543558,0.1486189844220995
73,273,49.5365,4.19397,25,6.72116,0,115,133,6,125,5,0.98999,45.30192,0.0,0.0,3.10714,4.916,3.56138,0.0,0.0,127.0,54.14067,0.00012,0.0,0.98,-1.0,8.285438,0.029154449728663455,2.388486476639036,0.13881254697282489,0.006049850609720167,0.006133437837773713,0.146183980735965,33.81627155822,90.03618046647115,0.10480203875643805,0.7689400000000001,161.45447471125374,92.84529471161855,0.2506207749064302,607.7902926965238,65287.20351493073,21729.595642342614,2.7635252412922267,0.12748033829041797,2.002073688271605,0.21937148477225607,0.22227149055436013,0.14877523865222675
74,274,48.9475,4.23202,25,5.62974,0,115,133,6,125,5,0.99245,44.82625,0.0,0.0,4.0,5.0,3.57031,0.0,0.0,127.0,54.08015,0.00014,0.0,0.944,-1.0,8.265078,0.02922413419294787,2.315612672177268,0.13884325343187717,0.006035618210681427,0.006141455447486797,0.14617921065893122,33.75183557581018,89.8507867248071,0.1048166741977311,0.7686274509803923,161.572474647266,92.88409665759245,0.2505742768501714,607.708145383301,65263.72667768251,20769.67245929984,2.773238942277978,0.12739265056567592,2.103829089506173,0.21936942244132643,0.2222714905543599,0.14902588347814325
75,275,49.1498,4.21999,25,5.55144,0,115,133,6,125,5,0.99493,44.94839,0.0,0.0,3.92857,4.923,3.60325,0.0,0.0,127.0,54.09121,0.00014,0.0,0.974,-1.0,8.331387,0.029261922939448258,2.462923902415038,0.1389198493025515,0.006029209815268743,0.006153942311502998,0.1459219377860073,33.84119688434365,91.46998985905068,0.10479076800973387,0.7678160784313726,161.2451617741669,92.95044292705688,0.25065032010514937,607.6274466805261,65343.442890576756,21518.237471742028,2.7183603559299048,0.12726517907693624,2.163242669753086,0.21932540466217396,0.22227149055436,0.14936459277109518
76,276,49.8351,4.22598,25,5.44962,0,115,133,6,125,5,0.98015,45.54025,0.0,0.0,3.25,4.867,3.59499,0.0,0.0,127.0,54.05151,0.00012,0.0,1.008,-1.0,8.32004,0.02932668920239325,2.1002423292111216,0.13911002002922962,0.0060480879332767,0.006142550502055351,0.1454173106312558,33.81911911199123,90.28795272196136,0.10480795572255999,0.7686345098039217,161.4290694235571,92.75448169401004,0.250749103709576,607.5263906286788,65533.096983303505,22602.65445556901,2.6958891160962106,0.12716799019343658,2.279417438271605,0.21941656222058478,0.22227149055436027,0.1494958746358776
77,277,49.1323,4.05708,25,6.82078,0,115,133,6,125,5,0.99016,45.02009,0.0,0.0,3.10714,4.995,3.59821,0.0,0.0,127.0,54.03037,0.00014,0.0,1.072,-1.0,8.332218,0.029393780675042606,2.404091556151047,0.13915312166602636,0.006028048393707753,0.006148619824583572,0.14475600411616854,33.88152737087673,91.16679558607979,0.10485746097922197,0.7674886274509805,161.18071430094741,92.82969711971889,0.25079188529892565,607.4309506170962,65100.8127783949,20857.758686841218,2.694564835989254,0.1270417456135458,2.334008487654321,0.21938812844153224,0.22227149055436146,0.14964582439805899
78,278,48.257,3.84444,25,5.89518,0,115,133,6,125,5,0.99177,44.28911,0.0,0.0,3.64286,5.153,3.45206,0.0,0.0,127.0,53.95887,0.00014,0.0,1.04,-1.0,8.261805,0.02942585921205047,2.3929292070518726,0.13912830968472545,0.006025543021472043,0.006119458702885732,0.14421564611759144,33.908772221317996,90.28101136030403,0.10481981366651104,0.767043137254902,161.20954795913232,93.00601744484125,0.2507059471623508,607.3150366055124,64902.305238022775,19403.868423866174,2.616407189354156,0.12688712515775685,2.38305362654321,0.2192639288125511,0.22227149055436157,0.14966436870849884
79,279,48.7451,3.62773,25,5.78638,0,115,133,6,125,5,0.99912,44.64979,0.0,0.0,3.10714,5.019,3.26765,0.0,0.0,127.0,53.9384,0.00013,0.0,0.981,-1.0,8.326069,0.02933731738393234,2.468605994099248,0.13905461399276742,0.006040729398223977,0.006113389834419997,0.14366553308011937,33.926792662820695,90.20178223929473,0.10476915045299506,0.7669529411764706,161.37097017117458,92.99975506721597,0.2506819611659477,607.2105170408424,65223.4632194621,20683.328732574053,2.548633786103591,0.1267454681987897,2.4088059413580245,0.21925276021287599,0.22227149055436154,0.14983263683495113
80,280,49.5297,3.57346,25,4.96865,0,115,133,6,125,5,0.99836,45.33152,0.0,0.0,3.17857,4.914,3.08017,0.0,0.0,127.0,53.90092,0.0002,0.0,0.958,0.48225,8.363948,0.02917662453299663,2.599794780344644,0.1390392534983013,0.006028417247919188,0.006118211170363309,0.14315868084770622,33.88877699110243,90.79102961126587,0.10477253995509997,0.7675250980392158,161.61860289967086,92.80445542478341,0.25074740584623467,607.0866980643436,65503.92519768216,21893.318836305203,2.5046601370771593,0.1266594608042805,2.4518711419753085,0.2192841399628833,0.22227149055436102,0.14996998949877735
81,281,48.8436,3.4353,25,5.88301,0,115,133,6,125,5,0.98288,44.77735,0.0,0.0,3.60714,5.022,3.03166,0.0,0.0,127.0,53.89097,0.00022,0.0,0.963,-1.0,8.356238,0.029082225114789435,2.420135677932012,0.1389756469477485,0.006024878076604556,0.006088113037216426,0.1426924055539773,33.92240472487462,92.04809923483047,0.10479067209569538,0.7669529411764706,161.4624453661079,92.97910149179077,0.2507322116836754,606.9789203036488,65135.339551753495,20381.36834747888,2.530795156766822,0.12659021777158758,2.525896990740741,0.21924760886354613,0.2222714905543618,0.15032860121880787
82,282,47.8001,3.25404,25,5.33001,0,115,133,6,125,5,0.9889,43.88689,0.0,0.0,3.5,5.222,2.91289,0.0,0.0,127.0,53.82947,0.0002,0.0,0.967,-1.0,8.368066,0.0290504948630769,1.963343882997329,0.1388827793954509,0.006022468297305449,0.006075220506040557,0.1423304174481137,33.91217926402151,92.29077846754917,0.1047568901399191,0.7669380392156864,161.52223349349035,93.15996204111357,0.2506185417134731,606.8521661544721,64807.414232431765,18807.967996567728,2.5172923681546306,0.12640776055692213,2.5676601080246915,0.21908018519849276,0.22227149055436227,0.1507409285659816
83,283,48.4599,2.96993,25,4.8034,0,115,133,6,125,5,0.98524,44.42447,0.0,0.0,3.75,5.143,2.75464,0.0,0.0,128.0,53.84697,0.00026,0.0,0.984,-1.0,8.291081,0.02907431478578846,2.2842659806395202,0.13883893375465822,0.006046381810859318,0.006075732085720361,0.14197933053228826,33.95600928789303,92.13894983004502,0.10470118271513071,0.7669380392156864,161.34755215478478,93.14234629369224,0.25051416106403707,606.7348439280331,65090.09852298686,20144.577332747434,2.464981659315403,0.12628431311477614,2.5440779320987654,0.2189513521057765,0.22227149055436066,0.15110106553841485
84,284,49.4737,2.88425,25,4.88478,0,115,133,6,125,5,0.9861,45.30301,0.0,0.0,3.5,4.969,2.5076,0.0,0.0,127.0,53.8119,0.00019,0.0,1.037,-1.0,8.379941,0.029072616009908795,2.485184539609905,0.13886141225687273,0.006046588441732336,0.0060859557671955455,0.14150584800094024,34.031851309317126,91.40288118594694,0.10475586830484054,0.7664101960784313,161.36694117969455,92.95243889461075,0.25050871532031793,606.6105509686029,65444.047059998,21676.432360239432,2.308038670077262,0.12621208278001428,2.5207851080246915,0.21897583010587396,0.22227149055436132,0.15149522955065994
85,285,48.5579,2.94156,25,5.3759,0,115,133,6,125,5,0.98117,44.53082,0.0,0.0,4.14286,5.12,2.43338,0.0,0.0,127.0,53.79229,0.00016,0.0,1.026,-1.0,8.370641,0.029110673561352676,2.334074057959405,0.138860445063646,0.006034897653615896,0.0061017027583211425,0.1410866376050573,33.960337132583426,91.04744449381943,0.10476767409718331,0.7663874509803923,161.4929457292939,93.14168939671411,0.2503602172293075,606.5031148128008,64847.201659849896,19890.35976344301,2.2681936889509036,0.12609600521881004,2.488377700617284,0.21884676211445875,0.22227149055436002,0.15178153536259373
86,286,47.2185,2.53629,24,5.16089,0,115,133,6,125,5,0.9802,43.37127,0.0,0.0,3.85714,5.342,2.48289,0.0,0.0,128.0,53.70864,0.00019,0.0,0.939,-1.0,8.382921,0.029150806792463797,1.6415931407157458,0.1387646674375185,0.006059999707108321,0.006098486893329726,0.1405678364572535,33.9786883695626,91.72213235749945,0.10464827464765326,0.7653239215686274,161.36654448749152,93.36170747547948,0.2500870428327791,606.384481511008,64634.211687204355,17957.18427846789,2.3877391451556518,0.12599596425073886,2.5440297067901234,0.21863096390861886,0.2222714905543608,0.15214792705909083
87,287,47.9667,2.28978,25,4.29918,0,115,133,6,125,5,0.98937,44.00924,0.0,0.0,4.0,5.188,2.12614,0.0,0.0,128.0,53.72249,0.00015,0.0,1.0,-1.0,8.284419,0.029297722815911434,1.9613528088955579,0.13872595034026375,0.006054942105188213,0.006114949059986636,0.14018619647650224,33.94852249710648,92.09139099758269,0.10455620138534441,0.7657992156862745,161.31754733277762,93.20189900377389,0.24990668558785029,606.2819433516091,65109.912675649866,19233.428567965475,2.2886008181833963,0.12593252596974996,2.334056712962963,0.21843130008875444,0.22227149055436154,0.152483314370481
88,288,48.7069,2.2135,25,4.05106,0,115,133,6,125,5,0.99108,44.65051,0.0,0.0,3.57143,5.106,1.91378,0.0,0.0,128.0,53.71351,0.00014,0.0,0.962,0.47119,8.439262,0.029418406215752244,2.3007459272414668,0.138682918692753,0.006070406200086403,0.006120735236390441,0.13990698966917947,33.98441324116271,91.59716625306433,0.10452322038969782,0.765844705882353,161.17068618241348,92.96492271710335,0.24988400583873166,606.1762642841577,65300.04435585493,20335.69420008477,2.228205162142563,0.12596070207838975,2.2074652777777777,0.2182858073035819,0.22227149055436116,0.15282265656312136
89,289,47.7509,2.28097,25,4.68745,0,115,133,6,125,5,0.9893,43.81427,0.0,0.0,4.14286,5.31,1.84475,0.0,0.0,128.0,53.77074,0.00013,0.0,0.977,-1.0,8.394637,0.029586570879396708,2.108404539732882,0.13861567193806543,0.006039562417222287,0.00612971302808184,0.13956635994031813,33.985564620406535,90.45993312180443,0.10447777183866662,0.7669529411764706,161.48161870032953,93.18641680625208,0.24969659505460626,606.0856372922997,64796.90289108441,18773.055979686706,2.213476823668988,0.1259020582122623,2.109471450617284,0.2180787083270269,0.2222714905543608,0.15308237126343882
90,290,46.3232,2.25659,24,5.09254,0,115,133,6,125,5,0.99047,42.58038,0.0,0.0,3.82143,5.61,1.90217,0.0,0.0,128.0,53.71943,0.00019,0.0,0.949,-1.0,8.42831,0.029757555258622476,1.8071175560452946,0.13849333224075422,0.006042691673374967,0.006131795917151912,0.1392963757988588,33.93123447747878,91.5160955299795,0.10433430397913662,0.7661870588235293,161.17616576369278,93.49708639669848,0.2494030440046434,605.9925081608591,64469.677852146946,16745.91426262425,2.273067552504991,0.12586295481799836,2.1205150462962963,0.21778977804317412,0.22227149055436093,0.15338796720973735
