,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,blur,cubcol.0.5,movement,uhdhdsim,cubcol.1.0,saturation,cubcol.0,temporal,cubcol.0.3,noise,cubrow.0.5,cubrow.0,cubrow.0.3,tone,cubrow.1.0,cubcol.0.6,contrast,staticness,fft,cubrow.0.6,color_fulness,blockiness
45,345,45.4094,24.3016,29,30.4176,0,108,123,7,131,7,1.0018,44.31857,0.0,0.0,2.42857,9.095,20.80448,0.0,0.0,125.0,37.85755,0.00022,0.32,2.769,-1.0,2.528892,13388.725992571695,0.14287352966115913,14.821180555555555,95.55969547043296,0.12924735553232636,32.69837330005787,0.18698025959175016,6.450195913898654,0.09627394618734061,0.31493412921096026,0.06545645883898965,0.032519825530606825,0.07221142589522767,0.5712350196078384,0.047886179397322856,0.10907287187417886,90.34067833379918,253.07340513595062,64315.529670290205,0.057966885112336955,94.9546257590901,3.8876859127959404
46,346,45.0533,24.2528,29,30.6365,0,108,123,7,131,7,1.00103,43.97922,0.0,0.0,4.32143,9.144,20.86565,0.0,0.0,125.0,37.50791,0.00022,0.31,2.846,-1.0,2.534725,12960.122077327149,0.14154639975666544,14.828221450617283,95.64877952934886,0.1321826298140439,32.595667709538965,0.1868513301660021,6.478009515679691,0.0980055491822437,0.3149341292109597,0.06531480539052996,0.03256445938017066,0.07194520621232725,0.5659925490196078,0.04778313138784431,0.11078610708094487,89.82435138885876,252.67962245949855,64156.84965601283,0.05796135867787293,94.9206719888163,2.340880879353557
47,347,44.786,24.0748,29,27.9408,0,108,123,7,131,7,1.00315,43.73373,0.0,0.0,3.10714,9.109,20.82297,0.0,0.0,124.0,37.27821,0.00023,0.31,2.807,-1.0,2.586021,12727.725511571924,0.14018147420446436,14.81274112654321,95.67080423165731,0.1335253530709695,32.48564600061487,0.18651310002014257,6.466502288364384,0.10058511323407118,0.31493412921095487,0.06521696613838336,0.03257911930148229,0.07178899795996352,0.5620661568627443,0.047543102895027584,0.11223163142416144,90.15816959988288,252.21756143190308,63916.5147928596,0.05802260843600939,94.92412052523599,2.580236902571434
48,348,44.6146,23.5584,29,29.5128,0,108,123,7,131,7,0.99603,43.55278,0.0,0.0,3.32143,8.946,20.67565,0.0,0.0,124.0,37.07468,0.00022,0.31,2.52,0.38837,2.543875,12638.263548413392,0.139021819712562,14.717930169753087,95.6218517075649,0.13368098081646274,32.51862646032262,0.18691943641576772,6.449262073181726,0.10376962928775701,0.31493412921095665,0.0650913424624823,0.03259058185754001,0.07158409909412046,0.5595411764705882,0.047426586227165765,0.11437918266482547,91.81434119943681,251.70311315808092,64047.3270549781,0.057913902467362825,94.07673118926203,2.6784683722788603
49,349,43.8051,23.3012,28,30.1504,0,108,123,7,130,7,1.0053,42.79859,0.0,0.0,3.89286,9.001,20.23531,0.0,0.0,124.0,37.01366,0.00019,0.32,2.93,-1.0,2.63979,11575.601614617442,0.1378398211268387,14.835117669753087,95.82442513545269,0.13253394379467123,32.2176449622637,0.18722228715390954,6.423561786597414,0.10654296688176067,0.3104988771245013,0.06475728755961312,0.03263529741941276,0.07112092148679675,0.5601156862745098,0.047143484962208104,0.11608999893647602,90.88594556036828,251.1183100521254,63291.71298309343,0.05786018558847932,95.06381492624608,1.8251941026697012
50,350,43.6442,23.2384,28,27.8955,0,108,123,7,130,7,1.00559,42.62388,0.0,0.0,2.14286,9.014,20.01713,0.0,0.0,124.0,37.19054,0.00023,0.32,3.064,-1.0,2.675274,11470.922243809076,0.13665825086481373,15.067611882716049,95.99365278244159,0.13208098940377597,32.14462657033661,0.18656409421888878,6.396407009700435,0.10834654687336448,0.3088754621886665,0.06454460978579427,0.032647531098165136,0.07078399328970736,0.5633356862745098,0.04691359726304663,0.11773905007251265,87.8320990669708,250.48255213354219,63257.826761719516,0.05773934432686782,95.73827704008458,4.1516499801473525
51,351,43.3725,23.2163,28,28.6901,0,108,123,7,130,7,0.99966,42.35901,0.0,0.0,4.03571,9.198,19.95619,0.0,0.0,123.0,37.45147,0.00016,0.31,2.945,-1.0,2.641569,11307.860605085281,0.13564766939113249,15.241560570987655,96.1187109234845,0.1320118364756213,32.03861773455585,0.18604620151204082,6.398553579639905,0.10927249193504589,0.30665783614544134,0.06442555871344652,0.032685489472267466,0.07046739312804576,0.5703047058823529,0.04678421031036942,0.11976446902655646,92.20738610974328,249.80478901534792,63244.62163061873,0.05766622296980059,95.0180999671049,4.2025672791025555
52,352,43.2177,23.2286,28,28.3624,0,108,123,7,130,7,0.99498,42.20034,0.0,0.0,3.46429,9.19,19.93556,0.0,0.0,124.0,37.66853,0.0002,0.31,3.201,-1.0,2.735485,11196.822394407982,0.13475733882836946,15.329668209876543,96.21393632324846,0.1319351032017877,31.826912962360147,0.18550988868534116,6.387129349594112,0.11007987893543981,0.30665783614543857,0.06441371960721669,0.032714434107177844,0.07015592509612441,0.5752423529411764,0.04657028909695517,0.12151530970719981,93.32615010399022,249.09853217507134,63183.15124824622,0.05775434413631167,96.75386927564085,4.033265737441061
53,353,43.0774,23.1325,27,28.4295,0,108,123,7,130,6,0.99541,42.07158,0.0,0.0,3.17857,9.315,19.95038,0.0,0.0,124.0,37.96901,0.00015,0.31,3.239,-1.0,2.725866,11070.92118199493,0.13387763974425784,15.568817515432098,96.28454051336455,0.13163557835468487,31.847092428325137,0.18480063134423397,6.357748674133518,0.11070005762055758,0.3066578361454361,0.06439385568052418,0.03272514813414583,0.06983319242718307,0.5820823529411765,0.046263721847366525,0.12264842332251867,90.64229809942688,248.3611331371815,63208.92975971797,0.05786990862576404,95.89687641531498,3.0642031655553237
54,354,43.0191,23.1014,27,27.9198,0,109,123,7,130,6,1.00404,42.02133,0.0,0.0,1.82143,9.41,19.87011,0.0,0.0,124.0,38.29757,0.00019,0.32,3.012,-1.0,2.751445,10988.028349321623,0.13313813384489487,15.756799768518519,96.3546066945616,0.13100640200051553,31.74878607855903,0.18397339707865282,6.34461862325365,0.11209723080662103,0.3044402101022071,0.06449516452662322,0.032697168826242046,0.06955257418116215,0.5905199999999999,0.046055530391793074,0.12385540483472753,92.22430606609943,247.60845691378728,63065.246772026054,0.05793551459425418,95.83853140145483,3.8934112063884654
55,355,43.0928,23.2347,28,27.5334,0,109,123,7,130,6,1.01002,42.10367,0.0,0.0,1.5,9.356,19.85887,0.0,0.0,124.0,38.45865,0.0002,0.31,3.314,-1.0,2.795021,11039.2076792552,0.13240434145466526,15.94434799382716,96.34003303039995,0.13038571916417616,31.54892608265818,0.18304848439928917,6.3665383002055,0.11265590102743842,0.3028167951663744,0.06476084361956413,0.03269812959724852,0.06932507280423374,0.6001776470588236,0.04583240673065301,0.12543200816040223,88.38047755758986,246.82875109052912,62995.74681702596,0.058122713614960755,95.83524298409174,2.5110487377012976
56,356,43.1049,23.0639,27,28.7623,0,109,123,7,130,6,0.99181,42.11634,0.0,0.0,3.67857,9.326,19.95582,0.0,0.0,124.0,38.52592,0.00025,0.31,3.316,0.39198,2.846308,11048.334583104554,0.1315108063368684,16.08868634259259,96.35674487998897,0.12955459973505074,31.45787255557967,0.18146819010134707,6.369259738623913,0.11383601146529801,0.30059916912314627,0.06496002539418307,0.03264884282185364,0.06910154232694365,0.6006776470588235,0.04560867122270511,0.12650513449957987,91.84808259005993,246.01209359811747,62815.504862157686,0.0582068785693118,97.98603138960046,2.8130114769288594
57,357,42.8293,22.6639,27,26.3762,0,109,123,7,130,6,0.99762,41.81883,0.0,0.0,1.46429,9.398,19.80216,0.0,0.0,124.0,38.6679,0.0002,0.31,3.437,-1.0,2.89572,10864.9019675015,0.1305732885579657,16.40726273148148,96.42700473045733,0.12945709322648308,31.451480818383487,0.1799180565463148,6.361367908855036,0.11461592539256243,0.3005991691231437,0.06475044038401763,0.03263367038249171,0.06881179283676789,0.6033858823529412,0.045372757171775135,0.12705100072108758,87.4603184369858,245.1640116840184,62962.12457551417,0.05829415375045334,97.60453860513043,3.9604090162273633
58,358,42.6757,22.7217,27,27.7682,0,109,123,7,130,6,1.00402,41.65984,0.0,0.0,2.07143,9.297,19.46014,0.0,0.0,124.0,38.5491,0.00021,0.31,3.317,-1.0,2.860264,10770.447208175367,0.12972431954843447,16.688560956790123,96.50750767774898,0.1296792684602573,31.24400706350067,0.17850191939427168,6.346453614112392,0.11465116562227597,0.3005991691231423,0.06464820454519371,0.03260481744610142,0.06854997240394185,0.5950874509803922,0.04516802217575255,0.12703675091657884,90.1855192126452,244.3019782596571,62939.805174692476,0.05843782023947814,98.65949901754617,4.257199473381491
59,359,42.6846,22.865,27,28.0315,0,109,123,7,130,6,1.02231,41.7304,0.0,0.0,2.92857,9.277,19.52054,0.0,0.0,124.0,38.76637,0.00018,0.31,3.493,-1.0,2.846052,10723.694429389583,0.12892134048456338,16.995949074074073,96.49446600748655,0.13005465922188403,31.267849015600884,0.1772166486480274,6.358671419785288,0.1146005874314543,0.30059916912314527,0.0646590267708007,0.032567705847697824,0.06833885066044053,0.6058262745098039,0.04499285650940183,0.12597494112772747,93.78367922403199,243.40682272109157,62968.01154046298,0.058585726030179364,100.52380181852249,4.920314665332623
60,360,42.6504,23.4433,27,26.6816,0,109,123,7,130,6,1.01293,41.73126,0.0,0.0,3.03571,9.461,19.64987,0.0,0.0,123.0,39.00621,0.0002,0.31,3.64,-1.0,2.933208,10626.888996447704,0.1290959684237181,17.274932484567902,96.53687022892713,0.13066613155408693,31.05169941466532,0.1764713791486966,6.3835571175074035,0.11581772355616997,0.30059916912314394,0.06479653317403823,0.03254867047334501,0.06800301395207373,0.611487843137255,0.04458098714153798,0.1250497890715524,93.25231040498514,242.4832084218254,62898.44951464445,0.05889160176667717,100.62333088934685,4.585252154837338
61,361,42.5374,23.5576,27,26.5837,0,109,123,7,130,6,0.99923,41.68866,0.0,0.0,4.32143,9.546,20.1537,0.0,0.0,124.0,38.80443,0.00018,0.31,3.337,-1.0,2.916758,10373.197650409375,0.12897654989513546,17.342640817901234,96.57100966187394,0.13189693488127444,30.974211327823593,0.17576581100716704,6.426799634073139,0.11620049694285932,0.300599169123144,0.06498103744886641,0.032567674973835344,0.06766639558144476,0.6059921568627451,0.04393672273364424,0.12431973855762762,92.29717741476681,241.5480567251753,62737.96677194099,0.059165186588451,99.6686335915872,3.417263152234884
62,362,42.35,23.3835,27,27.4594,0,109,123,7,130,6,1.00692,41.48393,0.0,0.0,4.10714,9.519,20.21677,0.0,0.0,124.0,38.5516,0.00015,0.31,3.248,-1.0,2.961477,10162.813359317775,0.12904843005559324,17.384355709876544,96.64065792528591,0.13387134014314728,30.931603702498073,0.17470646365204465,6.435872169732223,0.11714197727851276,0.3005991691231433,0.0651727099069202,0.032531083413371256,0.06738784361446568,0.595149411764706,0.04346492840325188,0.12401769373611757,91.12607107316855,240.59360073889866,62885.63364004618,0.05948340146955737,102.04232801022538,3.640114543020514
63,363,42.0514,23.2939,27,27.2541,0,109,123,7,130,6,1.00439,41.20601,0.0,0.0,3.39286,9.455,20.07226,0.0,0.0,123.0,38.32196,0.00019,0.31,3.184,-1.0,2.933519,9954.77580565903,0.12921602674504784,17.401813271604937,96.67805843214839,0.13697986158054418,30.910103315188557,0.17445135392622338,6.430529107616998,0.119027617378784,0.30059916912314394,0.06543902987379226,0.03254174943640188,0.06700293313051964,0.5876023529411765,0.04327846145346778,0.12480908165655917,92.91918541254839,239.6068313261278,63227.06798176503,0.05970027982455532,102.48579483136989,3.3302288863967178
64,364,41.751,23.2595,26,25.7895,0,109,123,7,130,6,0.99435,40.88274,0.0,0.0,3.14286,9.508,19.98931,0.0,0.0,123.0,38.06429,0.00019,0.31,3.13,0.39017,2.956127,9795.681664255304,0.1294511317562727,17.390962577160494,96.77047838893654,0.14002241039525412,30.722182285638507,0.1741128108797701,6.432462170354775,0.12136488147767026,0.3005991691231432,0.06569131232192582,0.0325576319342778,0.06668317928214888,0.5818811764705882,0.043804926073861,0.12405178257957072,89.3865590097418,238.61237365941082,63214.11887651956,0.05993212421325256,101.47329537420629,2.931409577812513
65,365,41.4218,23.188,26,25.8307,0,109,123,7,130,6,1.00588,40.57869,0.0,0.0,3.25,9.53,19.96318,0.0,0.0,123.0,37.81004,0.00013,0.31,3.206,-1.0,3.015363,9586.227808135785,0.12967320032713264,17.298514660493826,96.86190994552307,0.14163823528701772,30.780695785710844,0.17369071561802407,6.432514050611695,0.1229292372911242,0.3005991691231435,0.0659261385197202,0.03252314170608837,0.06638279195494026,0.5766184313725491,0.043794905870500084,0.12373897973232437,91.72005063430989,237.62431327056814,63143.64578732363,0.06019162302492624,102.33742946765868,3.5523866540804994
66,366,41.1466,23.0448,26,27.4047,0,109,123,7,130,6,1.02086,40.31591,0.0,0.0,1.92857,9.669,19.89617,0.0,0.0,123.0,37.47231,0.00012,0.31,3.267,-1.0,2.986394,9417.471426975382,0.1300182776073868,17.103973765432098,96.95885952621259,0.14259683774090412,30.763151945891202,0.1734687822892987,6.430257347497156,0.1248587966973921,0.3005991691231425,0.06621032156113184,0.03255856382884503,0.06609428390457107,0.570138431372549,0.0437625197668476,0.12337784065030286,92.9021870813439,236.61162087110895,63125.00039514655,0.06008025012376426,100.51055409327348,3.735405306630905
67,367,41.1442,22.8159,26,25.5158,0,109,123,7,130,6,1.01288,40.30391,0.0,0.0,1.42857,9.689,19.76858,0.0,0.0,123.0,37.10721,0.00011,0.31,3.014,-1.0,3.023845,9431.641850370024,0.13065527780085914,16.90649112654321,96.96129313552667,0.14413478953343123,30.64807825912664,0.17334417837713814,6.42253232933457,0.12689185717002707,0.3005991691231435,0.06653188044488284,0.03251080408047672,0.06566650237623552,0.5635316470588181,0.04404745674422725,0.1229093841320351,92.42040728424615,235.57838015608212,63169.96905968617,0.06048228045794325,100.06031821967775,3.2687170908986776
68,368,40.9283,22.3814,26,25.1634,0,109,123,7,130,6,0.99017,40.04644,0.0,0.0,2.07143,9.557,19.57477,0.0,0.0,123.0,36.87524,0.00012,0.31,3.583,-1.0,3.026646,9296.512063549237,0.13084860891329958,16.72757523148148,96.98167652549712,0.14319299816168427,30.68434708206742,0.17269631227345014,6.392350649799314,0.12914468977675847,0.30059916912314294,0.06683537730318881,0.032487893866181054,0.06530069097508755,0.5584329411764706,0.044042558511680464,0.12267510806531393,88.68608662338603,234.55158820120798,62540.91096869081,0.0607684890185274,101.41569066114002,2.8959444126097207
69,369,40.7134,22.3993,26,25.6267,0,109,123,7,130,6,0.99725,39.84523,0.0,0.0,2.96429,9.721,19.1996,0.0,0.0,123.0,36.83032,8e-05,0.31,3.266,-1.0,3.018631,9172.409575171463,0.13079777586924052,16.717447916666668,96.99160339841539,0.14295768247378166,30.817587581681614,0.17137843460136962,6.376914238444431,0.13114031127276168,0.30059916912314194,0.06707363250204758,0.03240381466949274,0.06491750033846473,0.557303137254902,0.04417299880796604,0.12202831486582584,87.59803611395996,233.529706600758,62536.719599793454,0.06103983676358878,100.76294124992259,3.166118764725701
70,370,40.5326,22.5294,26,25.9151,0,109,123,7,130,6,0.99642,39.72734,0.0,0.0,3.75,9.761,19.21895,0.0,0.0,124.0,36.84517,0.00013,0.31,3.597,-1.0,2.906928,9054.805214761238,0.130380936869351,16.68947723765432,97.0154741924056,0.14253636019122176,30.820693404586226,0.16940663812235657,6.417431223991458,0.13307469299289945,0.30059916912314294,0.06733874621633605,0.03233937194183089,0.06456615183120056,0.5596066666666666,0.04383848942947482,0.12148149494687761,91.2469304019648,232.50063146434832,62472.534021160536,0.06130647295510327,100.5553504073598,3.319895653965245
71,371,40.4048,22.561,25,24.2585,0,109,123,7,130,6,0.98618,39.6308,0.0,0.0,2.42857,9.963,19.33371,0.0,0.0,123.0,36.88395,0.00014,0.31,3.728,-1.0,2.896995,8948.746403029023,0.12925290397713765,16.85570987654321,96.9954412029624,0.1423425171226398,30.71896739064911,0.16758929370394543,6.454984907067015,0.13498787114623456,0.3005991691231444,0.06762170005597196,0.03226035941515849,0.06422787283188698,0.561858686274509,0.04356167643514659,0.1207208430930745,88.7739968307491,231.47747317567226,62445.789400138136,0.06148709140074445,100.88701895987913,3.632886197507805
72,372,40.4513,22.601,26,24.4076,0,109,123,7,130,6,0.99989,39.70477,0.0,0.0,3.85714,9.944,19.36318,0.0,0.0,123.0,36.91282,0.00016,0.31,3.699,0.3921,2.926314,8992.943114788586,0.1284810386844178,17.025221836419753,97.05122527374661,0.14180484639052507,30.837487868320796,0.16574992130834526,6.472981285463833,0.13713860979528777,0.30059916912314455,0.0679795273272463,0.03221466008633764,0.06391629521718412,0.5655574901960659,0.04341592306541904,0.12045153812934555,90.1685659537828,230.44152171078608,62314.92324531147,0.061690183345576646,101.07538825695255,2.7168137406477175
73,373,40.5573,22.4826,26,26.9781,0,108,123,7,130,6,0.98947,39.74514,0.0,0.0,3.35714,9.89,19.39241,0.0,0.0,123.0,37.02816,0.00019,0.31,3.74,-1.0,2.901543,9135.772052028798,0.1284559409344086,17.21754436728395,97.07821758301458,0.14082180722564622,31.00974170072579,0.16414717991683686,6.470104925594297,0.13851754830524377,0.30059916912314416,0.06827620212949584,0.032141711741176214,0.06359172961513573,0.569758431372549,0.043283986325245806,0.12003836923062104,89.8858000369124,229.41870842630902,62381.94695281224,0.061869264478528016,102.00982341015619,2.363734487751386
74,374,40.5541,22.3953,26,24.389,0,108,123,7,130,6,0.99289,39.69968,0.0,0.0,4.53571,9.877,19.28782,0.0,0.0,123.0,37.16554,0.00012,0.31,3.421,-1.0,2.923577,9110.63536465165,0.12902430124053155,17.30541087962963,97.11710358567059,0.13986383819965698,31.125181598427854,0.16278985118075434,6.44208660620307,0.1400919198507852,0.3005991691231438,0.06858006497505457,0.03204536978094836,0.06331272236589346,0.5743654901960784,0.043255042056303344,0.1194237617630147,89.80236429442829,228.39608370566097,62461.797813083744,0.06193429941371777,101.51766639410897,2.768138496061479
75,375,40.4299,21.9649,26,23.4174,0,108,123,7,130,6,0.98737,39.50497,0.0,0.0,3.60714,9.726,19.22147,0.0,0.0,123.0,37.26513,0.00015,0.31,3.085,-1.0,2.980824,9043.99601415318,0.12772161473328333,17.421199845679013,97.14963219881896,0.13928636702770605,31.435891233844522,0.16153895261043458,6.416872979988507,0.14173222292044801,0.30059916912314044,0.06884760163735851,0.03198234697945961,0.06295135158552717,0.5784874509803922,0.043070673169979444,0.11911666114136393,91.43089008252312,227.397789488808,62627.01637745784,0.06188404189069129,102.18677169945917,2.458216089428715
76,376,40.6251,21.7883,26,25.7342,0,108,123,7,130,6,0.99453,39.64839,0.0,0.0,3.14286,9.609,18.85117,0.0,0.0,123.0,37.42811,9e-05,0.3,3.915,-1.0,2.985258,9190.101839954788,0.1273254336888606,17.49483989197531,97.08799879194629,0.13872396841940798,31.71274651421441,0.16064445179630035,6.382225956492157,0.14330799703426902,0.30059916912313805,0.06908609296123525,0.03186647918269936,0.06248695612331082,0.5835776470588235,0.04269379037680558,0.11898527950535273,89.81045551707295,226.39799186429974,62690.034284301815,0.061884005651206414,102.23256337011496,1.9371991714458472
77,377,40.9263,21.8983,26,24.0644,0,108,123,7,130,6,0.99546,39.90712,0.0,0.0,2.78571,9.2,18.68846,0.0,0.0,123.0,37.67949,0.00013,0.31,3.32,-1.0,2.991992,9342.016192855452,0.1261873262532653,17.605372299382715,97.05082431558563,0.13838584874530677,31.718921802662038,0.15969552761888078,6.365272701649005,0.14504907830198077,0.29838154307991366,0.06925970863439414,0.03181500445317215,0.06214598930418031,0.5892996078431373,0.0423192212271073,0.11887524331110653,90.55865050622357,225.42067432752162,62681.71589155868,0.061844953708660964,101.91078208842504,2.226278489072547
78,378,41.1325,22.0212,26,24.3472,0,108,123,7,130,6,0.99091,40.103,0.0,0.0,3.42857,9.202,18.77997,0.0,0.0,124.0,37.89362,0.00012,0.3,3.414,-1.0,3.054004,9491.375153138015,0.1248749633651122,17.70481288580247,97.0027585998625,0.13793627314357723,31.765576397931135,0.15905109666088585,6.339576550407556,0.14617847419302224,0.2983815430799132,0.06942192262921128,0.03179883557286514,0.061872227769901006,0.5943741176470588,0.04199277666906311,0.118887881623634,92.49526879474301,224.4627691243611,62797.89326197836,0.0620578475370841,101.78788539880546,1.889070172034813
79,379,41.2212,22.202,26,25.7019,0,108,123,7,130,6,0.99813,40.16945,0.0,0.0,2.46429,9.27,18.89574,0.0,0.0,123.0,38.08045,0.0001,0.3,3.673,-1.0,3.043381,9595.390190736789,0.123957345930845,17.708526234567902,97.02077573777672,0.13778479397678606,31.77585309817467,0.15963992775573696,6.3486867181541955,0.14716106739140103,0.2983815430799152,0.06951490016878102,0.03174891703113644,0.06144303359457016,0.5972549019607843,0.041770164807878714,0.11903265701397073,94.33792395178247,223.5147939292968,63064.434653532466,0.06213371285520685,104.42400036889097,2.3238921214080626
80,380,41.3624,22.3407,26,25.0001,0,108,123,7,130,6,0.99395,40.31212,0.0,0.0,3.71429,9.273,19.04475,0.0,0.0,124.0,38.24813,9e-05,0.31,3.824,0.39648,3.034583,9665.951122053317,0.12282674910776263,17.69502314814815,97.00318286173909,0.139232498305782,32.0097021409023,0.15842814463567298,6.364326614814082,0.14810277596773327,0.2983815430799129,0.06953523345191272,0.031683572367014634,0.06108385215731261,0.5999929411764706,0.04154090495142252,0.11928275647374394,89.18662499682583,222.57982137818846,63139.596022724094,0.06226048669006718,103.05911144694849,2.578562164419833
81,381,41.5975,22.3821,26,24.094,0,108,123,7,130,6,1.00261,40.52499,0.0,0.0,4.82143,9.306,19.16429,0.0,0.0,124.0,38.3703,6e-05,0.31,4.002,-1.0,2.979834,9862.020256241163,0.12106079966027822,17.754726080246915,96.9833400414717,0.1393233015262035,32.0100238941334,0.1571021668440684,6.389530966125619,0.14900673324686994,0.29838154307991316,0.06962704564626779,0.03167080597806398,0.06084732995787221,0.6037192156862745,0.041433303095457175,0.1194943675039101,91.71002027954503,221.6563739736183,63010.94208267185,0.062426862935758075,102.2018949391572,1.5290957858448144
82,382,41.7583,22.5218,27,27.2903,0,108,123,7,130,6,1.00184,40.674,0.0,0.0,4.03571,9.169,19.20571,0.0,0.0,124.0,38.55919,0.00015,0.3,4.25,-1.0,3.020901,9999.690516649483,0.11877528533000913,17.836805555555557,96.96878138352298,0.13899243140945206,32.26796147852768,0.1560793771587778,6.387294889719,0.1504588454510498,0.30059916912313583,0.06977877277664817,0.03161536682031823,0.060592428996295813,0.6066090196078432,0.041401762416739776,0.11952674090595856,89.46616139392383,220.73493550568665,63070.06619621197,0.062454406334071406,102.65562800958561,1.6111502585120738
83,383,42.1059,22.6705,27,27.2647,0,108,123,7,130,6,0.9981,40.97947,0.0,0.0,3.78571,9.113,19.3317,0.0,0.0,124.0,38.68532,0.00013,0.31,4.403,-1.0,2.9967,10335.734058547065,0.11693917301857344,17.81833526234568,96.90446507321779,0.13829139914979485,32.323915834780095,0.1557718761929432,6.396093738415402,0.1511061031115982,0.29838154307991605,0.06986591321341515,0.03157355793679441,0.06044642097251341,0.6088172549019608,0.041525523590425405,0.11971034008126151,90.45188816123128,219.8119138962497,63143.89323608709,0.06263709354931304,102.76166516718966,1.4434414849018093
84,384,42.3615,22.8738,27,25.8129,0,108,123,7,130,6,1.00081,41.20555,0.0,0.0,5.82143,9.176,19.45691,0.0,0.0,123.0,38.764,0.00012,0.31,4.482,-1.0,3.044211,10500.556493001974,0.11474341797641628,17.840181327160494,96.88316909397629,0.1385296484905687,32.3687395637418,0.15466495468249006,6.394988797440774,0.15203074723745513,0.3005991691231423,0.06997912852458238,0.03151087942381904,0.06028363335682168,0.6093172549019608,0.04162494335525875,0.11974331488898882,93.34527930182061,218.901268189299,63283.46635777794,0.06265298772325695,102.19590173474685,2.824092688127744
85,385,42.8493,23.0935,27,28.8547,0,108,123,7,130,6,0.995,41.63702,0.0,0.0,4.35714,8.826,19.62667,0.0,0.0,123.0,38.93628,0.00015,0.31,4.449,-1.0,3.086073,10989.062067511974,0.11436449504710751,17.98321759259259,96.80317525827624,0.13967540371233672,32.615762027693386,0.15179920511887163,6.395630991189451,0.15228130836717776,0.29838154307991716,0.07026963600460766,0.031575612081227514,0.060152561562419875,0.6105305882352942,0.04173896482618822,0.11973301528620175,94.5702078388746,217.96868762165104,63256.54032987478,0.06273545096180727,101.16679678176246,1.6037289474585081
86,386,43.1042,23.2821,28,27.2714,0,108,123,7,130,6,0.99975,41.87543,0.0,0.0,6.71429,8.745,19.81733,0.0,0.0,124.0,39.11248,0.00015,0.31,4.495,-1.0,3.105164,11260.732318684204,0.11405963064559858,18.06958912037037,96.78345759940751,0.14026808679382674,32.668862048490546,0.14977491755891376,6.410630916989218,0.1531295140267377,0.2983815430799191,0.07091891133300321,0.031538003991000256,0.06006339853994466,0.6127240196078427,0.041743412950968006,0.12006212475801395,89.38907673319011,217.05170606164737,63265.89594953286,0.06280022884388617,101.23778413687201,2.7478497908792145
87,387,43.109,23.4165,28,27.1803,0,108,123,7,130,6,0.99658,41.88553,0.0,0.0,4.82143,8.755,19.97871,0.0,0.0,124.0,39.25095,0.00016,0.31,4.223,-1.0,3.09972,11235.679046122683,0.11476400370595699,18.242380401234566,96.80554876997299,0.13867147610696234,32.804996820143714,0.14673222499690147,6.430704166949288,0.15398343977412815,0.30281679516636323,0.07091632687154507,0.03161513507065856,0.06000044482456877,0.6139145098039216,0.04174264544747256,0.12055467130634416,90.57150228886135,216.1394113472167,63346.75108254311,0.06281107674856094,101.58334120468363,2.2841452102048265
88,388,43.0633,23.5358,28,28.4832,0,108,123,7,130,6,1.00621,41.85255,0.0,0.0,5.14286,8.759,20.09356,0.0,0.0,125.0,39.44568,0.00013,0.3,3.986,0.3912,3.151919,11194.428682250942,0.11574161624775618,18.25221836419753,96.83651224596433,0.13766636745746014,33.0092377839265,0.14250768115104562,6.44446563444393,0.1544871544010067,0.30059916912314066,0.07093308611249505,0.03162200673073902,0.05985289313438161,0.6155533333333335,0.04166258788254481,0.12096635484067925,93.50088253385837,215.2361792931213,63402.31143996334,0.06301986682009313,101.1788549315175,2.2608617475637742
89,389,43.0881,23.655,28,27.1087,0,108,123,7,130,6,1.00226,41.87195,0.0,0.0,3.42857,8.798,20.19625,0.0,0.0,125.0,39.6647,0.00013,0.31,3.83,-1.0,3.177491,11123.642129927946,0.11734594317025755,18.262393904320987,96.83671775973428,0.13680398141837735,32.92323868362992,0.13936573234002161,6.455716987965295,0.15442487239833877,0.30059916912314555,0.07070679753308005,0.03166672752139505,0.059711124828989846,0.6179780392156863,0.041470400013694,0.12125767997758155,91.32268954779585,214.33315767996956,63270.72241445976,0.06339311273770898,100.09502301928433,1.721823713198776
90,390,43.184,24.0706,28,27.6399,0,108,123,7,130,6,1.00554,41.97778,0.0,0.0,4.07143,8.83,20.30648,0.0,0.0,125.0,39.93959,8e-05,0.31,3.5,-1.0,3.156739,11245.551112589488,0.11796924049348206,18.430025077160494,96.82387648337698,0.13617200245409536,32.91003662862895,0.1368458420602883,6.468229822925363,0.15573037494238617,0.3028167951663676,0.07067728006258067,0.03160876190139371,0.059545447669345025,0.6215729411764706,0.041204445604213095,0.12231087175623864,91.10301812788272,213.43240379743892,63714.65364452774,0.06363514585144758,99.33597206356477,2.126824188931652
