,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,color_fulness,cubcol.0.5,cubrow.0,cubcol.0.3,cubrow.1.0,cubrow.0.6,cubcol.0,cubrow.0.3,blur,blockiness,cubcol.1.0,cubcol.0.6,fft,staticness,tone,temporal,uhdhdsim,saturation,noise,movement,contrast,cubrow.0.5
45,545,47.5497,2.00905,23,2.95133,0,116,133,6,125,5,0.98555,42.92007,0.0,0.0,3.42857,5.05,1.77508,0.0,0.0,128.0,54.38291,0.00021,0.0,0.933,-1.0,9.447473,162.0347316372038,0.13184195135148719,0.10055735258860356,0.037844608700500694,0.13248447853401024,0.13302031404067025,0.005970385212483464,0.2153566176922234,20510.060839185862,1.968966728577923,0.005779390342230729,0.15330069439074925,65683.8141393998,611.1046346110697,0.7602109803921568,1.8605263989592515,92.83013065085751,33.81804440345294,0.19744261135778748,0.31611689814814814,88.55702427378293,0.2488912773743367
46,546,47.6196,1.95505,23,2.96228,0,116,133,6,125,5,0.97989,42.97574,0.0,0.0,2.96429,5.096,1.66736,0.0,0.0,128.0,54.38721,0.00019,0.0,0.942,-1.0,9.608503,161.60665870361368,0.13224111637668903,0.10052226233556526,0.037539726431867655,0.13230681520704776,0.13298931980812728,0.005963055671136431,0.21516744435642035,20613.11182348727,2.004911529233942,0.005774292190182675,0.15326932677386373,65706.81301929729,611.0250889847139,0.7607843137254902,1.8059415986876126,92.84534146685817,33.83296731077595,0.1974426113577877,0.36082175925925924,89.37348481533799,0.2488965606377396
47,547,47.6578,2.0105,23,3.00803,0,116,133,6,125,5,0.981,43.02076,0.0,0.0,3.0,5.047,1.62122,0.0,0.0,128.0,54.39914,0.00022,0.0,0.915,-1.0,9.532951,161.69358855331356,0.13268668120641286,0.10050053015063799,0.03724326291934991,0.1321205782459435,0.1329211619616118,0.005958407208800604,0.2150465234324108,20630.09254005509,2.112562339345228,0.0057616481975519464,0.15322248631353613,65747.42156556509,610.9725434619771,0.7602635294117647,1.8030272986168605,92.81789163270687,33.86584774064429,0.19360157037872586,0.3976658950617284,88.80854704648601,0.2489206352277895
48,548,47.6819,2.06659,23,2.8817,0,116,133,6,125,5,0.98214,43.03855,0.0,0.0,3.46429,5.084,1.67132,0.0,0.0,128.0,54.38703,0.00019,0.0,1.034,0.50296,9.549115,161.6397956358089,0.13294552068218832,0.10045989754067869,0.03695434843215251,0.13191358122884225,0.1328310261278167,0.0059563869693858825,0.21488527988025707,20706.849885932064,1.846658451382779,0.00579185138891884,0.15316977048890665,65776.38505346199,610.892333287046,0.7607843137254902,1.8374359171799157,92.78198702945419,33.90667234821084,0.1974426113577881,0.4441550925925926,88.85226865983293,0.24895549166289418
49,549,47.7393,2.00391,23,2.93151,0,116,133,6,125,5,0.99057,43.08314,0.0,0.0,3.21429,5.031,1.71622,0.0,0.0,128.0,54.41457,0.00019,0.0,0.922,-1.0,9.546554,161.48466219494244,0.13286888107992226,0.10046180293048645,0.036676848505218074,0.13170693452553647,0.13279233151217487,0.005938976330871401,0.21478204384707028,20742.216665856977,1.9288331515413186,0.005768671639737753,0.15316449425879788,65682.48750289573,610.8301323470841,0.7607843137254902,1.8823136254671646,92.79378986467742,33.91316091278453,0.19744261135778748,0.4959008487654321,88.7476383531432,0.2489850391012284
50,550,47.7896,1.98482,23,2.93137,0,116,133,6,125,5,0.98936,43.12625,0.0,0.0,3.32143,4.996,1.66196,0.0,0.0,128.0,54.38662,0.00023,0.0,0.93,-1.0,9.535147,161.58969780800356,0.13299070866755308,0.10046175012896474,0.0364116252679529,0.13156328711657905,0.1328252809913361,0.005947779249463334,0.21468524668712574,20798.756124365813,2.323427498408265,0.005787985830658343,0.1531479654108593,65682.79838116757,610.7571336457216,0.7607843137254902,1.8796442397032993,92.80629640314045,33.86795364191503,0.19744261135778884,0.5403163580246914,93.1819649954439,0.24904104073123692
51,551,47.8145,2.15552,23,2.85866,0,116,133,6,125,5,0.99691,43.14674,0.0,0.0,3.42857,5.037,1.64572,0.0,0.0,128.0,54.40539,0.00022,0.0,0.959,-1.0,9.538579,161.51602909810055,0.13306812520889577,0.10045897839132531,0.03615126203432517,0.1314128426372194,0.13281586607024648,0.0059370432707093745,0.21464040832751208,20853.82978829423,2.3660912307740833,0.005786355668456504,0.15313604973392425,65784.41494277676,610.7013262758937,0.7602109803921568,1.8866197307586006,92.80759839902265,33.98202590000483,0.19360157037873305,0.5707465277777778,88.7678327404076,0.2490703511191861
52,552,47.7853,2.19624,23,2.99158,0,116,133,6,125,5,0.99289,43.11875,0.0,0.0,3.17857,5.027,1.79781,0.0,0.0,128.0,54.3786,0.00026,0.0,0.949,-1.0,9.567425,161.59791639399796,0.1330718188622972,0.10044298022591626,0.0358985821572865,0.1312486866895544,0.13279442926276086,0.0059298419056685765,0.21463997933338094,20839.842284665945,2.3472474023964742,0.005796246037517029,0.15310529848285004,65783.00070407132,610.6219614671357,0.7607545098039216,1.9359220891176754,92.84174439106572,33.87745628827884,0.19360157037872675,0.5812114197530864,89.03116808038973,0.24909831001828536
53,553,47.8175,2.09655,23,3.07391,0,116,133,6,125,5,0.9925,43.14821,0.0,0.0,2.67857,4.985,1.83128,0.0,0.0,128.0,54.39319,0.00017,0.0,0.95,-1.0,9.46687,161.74541221050896,0.1329586635209416,0.10045719150352606,0.035653617930230766,0.13106324342538256,0.13284378193617347,0.0059414551289319615,0.21460689027470325,20917.388244941165,2.217324815400709,0.0058015973110203565,0.15315281406475184,65774.74290624833,610.5674844094539,0.7602109803921568,1.945906444419181,92.79179721151714,33.927697640878186,0.1958191964219513,0.5541087962962963,92.1577772857329,0.24910782891792632
54,554,47.7451,1.9716,23,2.89619,0,115,133,6,125,5,0.98712,43.07619,0.0,0.0,3.07143,5.035,1.7441,0.0,0.0,128.0,54.36728,0.00025,0.0,0.957,-1.0,9.58503,161.83851412156633,0.1328850799060607,0.10046614490067131,0.035411228844497655,0.13089057239804622,0.13279923674901234,0.005931046788627874,0.21460518832632955,20820.278902151415,2.2410066345720643,0.005818074187593586,0.15313581223306807,65788.63577842798,610.488527704457,0.7607843137254902,1.9186201380968302,92.76332121061068,33.885092276114,0.1936015703787254,0.5342881944444444,90.33783842767708,0.24917327975088416
55,555,47.7768,1.79727,23,2.85904,0,116,133,6,125,5,0.99117,43.11163,0.0,0.0,2.57143,4.984,1.63041,0.0,0.0,128.0,54.38667,0.00023,0.0,0.909,-1.0,9.556073,161.6656934920713,0.13292162072994412,0.10048190505716965,0.03518070368003514,0.1307460710213204,0.13277478680711513,0.005921776848843879,0.21460966766808587,20831.50745754833,2.215346118983309,0.005805260160457946,0.1531399655361108,65744.05196506888,610.4288006724394,0.7607843137254902,1.8754068488638491,92.75560405222251,33.95684531882957,0.19360157037872583,0.5290798611111112,90.3373213232008,0.24917788275754302
56,556,47.7379,1.82749,23,2.79442,0,115,133,6,125,5,0.99631,43.07026,0.0,0.0,3.0,5.007,1.47679,0.0,0.0,128.0,54.34109,0.00021,0.0,0.898,0.51132,9.633423,161.8504041049056,0.13296726672218623,0.10047768078128734,0.03496164329540395,0.13062829723301936,0.13279639806888485,0.005932460996988275,0.2145741805612531,20764.158603937096,2.0643031694521774,0.005798409948843765,0.1531644083683688,65718.47274935663,610.3478442070854,0.7607843137254902,1.827806756707682,92.7534931085458,33.87338878490307,0.19360157037872713,0.5567129629629629,90.40543711493095,0.24920290390947397
57,557,47.7331,1.79329,23,2.81171,0,115,133,6,125,5,0.99471,43.0763,0.0,0.0,3.17857,5.012,1.5041,0.0,0.0,128.0,54.36676,0.0002,0.0,0.934,-1.0,9.400119,161.88063057655157,0.1331259564918926,0.10049255236983277,0.034752289973009345,0.13049470507134814,0.1328693067729473,0.005925284205436034,0.2145771110432523,20787.15001963254,2.1314257529664893,0.00579135952721969,0.1531388494269805,65743.05289818512,610.290853613169,0.7607843137254902,1.836829053619912,92.79856771350626,33.865772576979644,0.1974426113577882,0.5973668981481481,90.55272186379354,0.2492274406351859
58,558,47.7633,1.56816,23,2.87761,0,115,133,6,125,5,1.00068,43.09359,0.0,0.0,3.32143,5.014,1.47251,0.0,0.0,128.0,54.34125,0.00019,0.0,0.988,-1.0,9.549325,161.90072059285086,0.13323473278241543,0.1005276447656211,0.03454108823613158,0.1303695024910689,0.13292466474562933,0.005926616791403338,0.21461724630480408,20844.124383821974,2.1465693754472075,0.0057978623015710554,0.1531332544627713,65739.73601736658,610.2057093992637,0.7607843137254902,1.8355017076471818,92.7620490481915,33.79415347252363,0.19581919642195775,0.6391300154320988,92.95375745736524,0.24924151123934254
59,559,47.8048,1.4003,23,2.80607,0,116,133,6,125,5,1.00128,43.13206,0.0,0.0,3.03571,4.999,1.26899,0.0,0.0,128.0,54.35225,0.00022,0.0,0.98,-1.0,9.632115,162.1367258181011,0.13336314087986412,0.10051219123276119,0.034337855376299506,0.13024808256568773,0.13295764818810063,0.005928058224040803,0.21464468247720334,20905.932650659186,2.2135874314694037,0.005791780388932852,0.15315526220907258,65833.59934766384,610.1410872701299,0.7607843137254902,1.7464765565716365,92.75073944342793,33.82538312747155,0.19360157037872575,0.6451099537037037,92.15608804562021,0.24924332153355971
60,560,47.7719,1.45824,23,2.60697,0,115,133,6,125,5,0.99927,43.10081,0.0,0.0,2.96429,5.004,1.11807,0.0,0.0,128.0,54.35183,0.00019,0.0,0.965,-1.0,9.50202,161.9065140934121,0.13379558637025915,0.10049017522214755,0.03387282877918217,0.12997659081056662,0.1328898019524319,0.0059249005149781,0.21472678480532428,20851.365520188843,1.952118953002002,0.005824416150653297,0.15313541107979425,65822.8959386103,610.0618739659444,0.7607843137254902,1.643917612603122,92.78382629605827,33.92343516408661,0.1936015703787304,0.6266878858024691,90.61372576575775,0.24925032266660202
61,561,47.7561,1.56701,23,2.6204,0,116,133,6,125,5,0.99507,43.08292,0.0,0.0,2.85714,5.001,1.17268,0.0,0.0,128.0,54.34178,0.00023,0.0,0.994,-1.0,9.623655,162.0380561681635,0.13402914396602125,0.10051135198951458,0.03344271498023899,0.1297607913411431,0.13288311442409187,0.00591857968438785,0.21479796230031165,20817.331138134177,2.082572229439551,0.005796288265341032,0.15315375854112132,65840.29379288037,610.0021080736972,0.7607843137254902,1.6331054774613927,92.77503253071995,33.87807097258391,0.19441327784664067,0.5990547839506173,92.93110859341681,0.24929860287350766
62,562,47.7335,1.49906,23,2.85833,0,115,133,6,125,5,0.9906,43.05825,0.0,0.0,3.10714,5.0,1.27244,0.0,0.0,128.0,54.33175,0.00022,0.0,1.008,-1.0,9.601096,161.92999198652635,0.13386498968877977,0.10053723133199151,0.032913204243401634,0.12955022301303223,0.1329330762348238,0.005929702259736278,0.21489029124193967,20815.30445600513,2.0121850562402344,0.005791834788658456,0.15312187439057734,65773.6974536305,609.927016596348,0.7607843137254902,1.6816894322995013,92.7758856741,33.84427143614969,0.19360157037872525,0.5437885802469136,91.93704321442706,0.24935643121110795
63,563,47.7333,1.47971,23,2.66993,0,115,133,6,125,5,0.98677,43.05982,0.0,0.0,3.75,5.013,1.20721,0.0,0.0,128.0,54.34503,0.00022,0.0,0.938,-1.0,9.559388,161.45014042511178,0.13363564656357796,0.10054096186562435,0.03234666283249885,0.1292627060723413,0.13300282173025388,0.0059249971705383,0.2149267751339675,20746.84876290556,2.0527505583697594,0.0057849961418127115,0.1530888868522489,65728.68345890411,609.8801006123301,0.7607843137254902,1.6640270860960518,92.79410863431809,33.9543583245925,0.19360157037872763,0.482397762345679,88.9195100166493,0.24936677749374433
64,564,47.7259,1.52399,23,2.66912,0,115,133,6,125,5,0.99279,43.05136,0.0,0.0,3.53571,5.035,1.1933,0.0,0.0,128.0,54.32763,0.00022,0.0,1.045,0.51698,9.538178,161.72835876739435,0.1335822562398168,0.10051675233122352,0.03174381418360536,0.12895335409326897,0.13297741214034864,0.005933941110897348,0.21502243500388624,20795.650992669216,2.1928045380285304,0.005812271041250513,0.1530236143710594,65761.5515405127,609.8169099271958,0.7607843137254902,1.6724889141494108,92.75876557566579,33.89472415123457,0.19581919642195159,0.40523726851851855,90.3647656147114,0.24938544335978824
65,565,47.7587,1.6024,23,2.69513,0,115,133,6,125,5,0.99498,43.07656,0.0,0.0,3.39286,5.032,1.23238,0.0,0.0,128.0,54.33198,0.00015,0.0,0.975,-1.0,9.628713,162.00233757109072,0.13374633798158575,0.10054545569811497,0.031007872932804287,0.12864100105448276,0.13307059130828483,0.005931580301287526,0.21513723816439503,20855.625918751895,2.111470652775055,0.005803519673022987,0.15298351657783085,65710.58321819342,609.780505304539,0.7607843137254902,1.7186996345033576,92.777694302572,33.85623432677469,0.1936015703787273,0.33502121913580246,90.64152223469375,0.24945582697183272
66,566,47.7093,1.69875,23,2.60425,0,115,133,6,125,5,0.99551,43.04191,0.0,0.0,3.25,5.006,1.30259,0.0,0.0,128.0,54.31817,0.00021,0.0,0.971,-1.0,9.566934,161.84826456362046,0.13388333365491142,0.10054190411476847,0.030218127702324276,0.12832909564104805,0.13311698692583798,0.0059360498208764646,0.2152577111212359,20791.817798275257,2.3611461499073143,0.005797769773796252,0.15290284456081923,65762.92277773037,609.7271437807377,0.7607843137254902,1.7351238396553512,92.74815737292583,33.86892869737414,0.1958191964219552,0.24339313271604937,90.31053005467663,0.24948191672222753
67,567,47.7094,1.68603,23,2.75496,0,115,133,6,125,5,0.99435,43.04604,0.0,0.0,3.0,5.011,1.38813,0.0,0.0,128.0,54.33631,0.00022,0.0,1.018,-1.0,9.654846,161.78108724688127,0.13380449373623285,0.10054898393832443,0.02955290833484294,0.12796819254217454,0.1331145141520507,0.005977408627269909,0.21532737621278344,20718.816163146796,2.284569590631553,0.005829038430526093,0.15288865035271476,65722.07589395411,609.6967688204671,0.7607843137254902,1.7611671093883619,92.77499514690126,33.84087211703077,0.19360157037872594,0.17679398148148148,90.383230364749,0.24952022660665815
68,568,47.6785,1.47,23,2.77614,0,115,133,6,125,5,0.99107,43.01907,0.0,0.0,2.85714,5.004,1.37833,0.0,0.0,128.0,54.31331,0.00021,0.0,0.957,-1.0,9.536284,161.7596388054809,0.13349775484046986,0.10052177062551951,0.028475068232004384,0.12763048687529413,0.13303946295882743,0.0059530612304339045,0.2154234190857024,20670.632617241023,2.2855615455636245,0.005822500466858304,0.15288403660283947,65667.86124334455,609.6556536670147,0.7607843137254902,1.7661394307755913,92.74876362169334,33.858457777235245,0.19360157037872638,0.1431809413580247,90.28498633457934,0.24953461476332314
69,569,47.7024,1.42219,23,2.55005,0,115,133,6,125,5,0.98789,43.04884,0.0,0.0,2.89286,4.976,1.18371,0.0,0.0,128.0,54.33329,0.00022,0.0,0.988,-1.0,9.524259,161.91133267822505,0.132895462442061,0.10056168677616904,0.027265146485985072,0.12736392656814818,0.13298212372977194,0.0059759305280158975,0.2155227609830464,20675.85949710136,2.011444419036899,0.0058035204143349955,0.1529288892491046,65779.19761785082,609.6318385363032,0.7607843137254902,1.670219400153826,92.76330635354539,33.801062124746814,0.1974426113577877,0.14211998456790123,90.52632782735952,0.249500445597913
70,570,47.6937,1.40268,23,2.48742,0,115,133,6,125,5,0.98613,43.04051,0.0,0.0,3.10714,5.031,1.13895,0.0,0.0,128.0,54.32225,0.00019,0.0,0.989,-1.0,9.483924,161.894780415019,0.13226778072004663,0.10056903969975749,0.02583665798716721,0.12702541325994146,0.1329385570950666,0.005952556217149997,0.21563700413042067,20748.56573788527,2.0469301542539253,0.005814289194485314,0.15293986457081088,65735.28448254171,609.5937446824347,0.7607843137254902,1.6328351095910354,92.77464580203556,33.81859032901717,0.19522498531455532,0.1400462962962963,92.90737852810192,0.249475911007748
71,571,47.7243,1.37017,23,2.51792,0,116,133,6,125,5,0.98606,43.07445,0.0,0.0,2.75,5.012,1.12176,0.0,0.0,128.0,54.33753,0.00019,0.0,0.917,-1.0,9.50909,162.00390136271602,0.13163562477124494,0.10055424180117817,0.024318792354517643,0.126740511122776,0.13290942702805428,0.005975773415502054,0.21578963854698785,20756.344517695474,1.9362873764905046,0.0058020341203433,0.15297045456479147,65748.94673574861,609.5782593739802,0.7607843137254902,1.6437095611449053,92.76517792404692,33.873705828631365,0.19744261135778784,0.14125192901234568,87.97925417783655,0.24945028510197545
72,572,47.722,1.43466,23,2.5012,0,115,133,6,125,5,0.98732,43.05918,0.0,0.0,2.75,5.02,1.09643,0.0,0.0,128.0,54.34808,0.00019,0.0,0.947,0.50244,9.578091,161.45805421612567,0.13108919117225432,0.1005507912276237,0.022751832309905472,0.12641436517372365,0.13289599561010987,0.005954539586404514,0.21602086605167042,20761.404244111454,2.1251672741732124,0.005829535875588211,0.15295501552199786,65641.44446082371,609.553588811151,0.7613498039215687,1.6317680657247005,92.75384290602253,33.950534019941166,0.19744261135778196,0.12779706790123457,93.19524498886022,0.24947079733210287
73,573,47.7085,1.78914,23,2.54491,0,116,133,6,125,5,0.99161,43.04569,0.0,0.0,2.89286,5.012,1.15618,0.0,0.0,128.0,54.34713,0.0002,0.0,0.928,-1.0,9.651531,161.68245413320898,0.13048594411506678,0.10052643580407501,0.02132696779691779,0.12608092819381647,0.13278732528179155,0.005965785729896115,0.2161352977559719,20721.998435592377,1.9745923893980577,0.005817687473485375,0.1529756148179252,65651.07998516959,609.5385273587051,0.7607843137254902,1.6495896928737737,92.72714766605824,33.9062435950762,0.1936015703787269,0.12336033950617284,89.09339741443213,0.24947648910312806
74,574,47.6814,1.94888,23,2.57941,0,115,133,6,125,5,0.98579,43.02693,0.0,0.0,2.96429,5.041,1.47124,0.0,0.0,128.0,54.32235,0.00018,0.0,0.973,-1.0,9.555183,161.84974945742482,0.13013242197751804,0.10053376428920435,0.020389079131449786,0.12584139958362214,0.1327537175760006,0.00593713315900482,0.21617871903413613,20700.54643813294,2.3907655938087946,0.00583651763423713,0.1529804055033905,65862.0323123298,609.5136062939094,0.7607843137254902,1.7412552954285667,92.75255044347524,33.9462779480734,0.19581919642195345,0.14303626543209877,88.47266478996211,0.24941657956339952
75,575,47.6829,2.16749,23,2.63031,0,116,133,6,125,5,0.98718,43.02685,0.0,0.0,3.14286,5.03,1.61178,0.0,0.0,128.0,54.31999,0.00024,0.0,0.968,-1.0,9.657196,161.6076698917903,0.13008496809150302,0.10054695253070929,0.019914101843021028,0.12544708985653388,0.13282685982501644,0.005954778569506474,0.21618563752321407,20689.886809704443,2.3259002500553443,0.005834511391508709,0.15298898993940993,65850.6478171584,609.5084079776083,0.7607843137254902,1.7675850291099846,92.76893006372606,33.915019282588254,0.19360157037872572,0.1818576388888889,92.35630783412128,0.24942579565130202
76,576,47.6527,2.04283,23,2.84984,0,115,133,6,125,5,0.9863,43.00107,0.0,0.0,3.17857,5.059,1.80868,0.0,0.0,128.0,54.273,0.00022,0.0,0.96,-1.0,9.587946,161.57045546867687,0.13012313784403595,0.10055077132236748,0.01954918380263355,0.12520770953604382,0.13277759093805802,0.005928779176027307,0.21604898241440604,20669.421080172568,2.402368017863726,0.0058346198517960565,0.15294952789047558,65828.27725731858,609.4870494436371,0.7607843137254902,1.8509537463401227,92.78086040176811,33.94891413935909,0.19360157037872663,0.2361593364197531,89.97884903048491,0.24938938636888267
77,577,47.7202,1.96904,23,2.78393,0,115,133,6,125,5,0.98398,43.0525,0.0,0.0,3.03571,5.021,1.69529,0.0,0.0,128.0,54.26129,0.00027,0.0,0.95,-1.0,9.557781,161.70565237387672,0.13022369377316947,0.1005533640387565,0.01924410687509162,0.12496487037210932,0.13280398589397663,0.005945474351037574,0.2159560574192128,20735.571260896784,2.2338983773340666,0.005829931177621872,0.15293467324196633,65741.35397709996,609.4831743296477,0.7607843137254902,1.8449244707375794,92.78689216045434,33.91695130901572,0.1936015703787258,0.3167438271604938,93.23165111777524,0.2494272570783173
78,578,47.6859,1.9653,23,3.06498,0,115,133,6,125,5,0.98665,43.0203,0.0,0.0,3.28571,5.036,1.63095,0.0,0.0,128.0,54.22334,0.00023,0.0,0.895,-1.0,9.45516,161.90618751160633,0.13035139427174744,0.10057410372885983,0.019038281492715484,0.12468748585081374,0.13282855625862494,0.005941968708196317,0.21579882889459273,20706.858349947597,2.2152788559698307,0.0058442550108642214,0.15296523311498042,65754.46249267117,609.4668659425226,0.7607843137254902,1.850275081039142,92.79764211467074,33.80772607120467,0.19360157037872494,0.3809799382716049,87.96204995337212,0.24947958310144014
79,579,47.6961,2.02489,23,3.18709,0,115,133,6,125,5,0.98459,43.02222,0.0,0.0,3.42857,5.026,1.62699,0.0,0.0,128.0,54.23638,0.00019,0.0,0.956,-1.0,9.623047,161.7512271297171,0.13047914638580668,0.10056707703936316,0.018755794365396056,0.12438151533243294,0.13286921832599433,0.0059462123847915235,0.21568000545263935,20688.57046118205,2.1213933700424046,0.00584668245985078,0.15299600323317925,65704.28526970184,609.4612621439783,0.7607843137254902,1.8754800482870069,92.80889702987338,33.874095587082856,0.19360157037872616,0.4320023148148148,91.33545719092018,0.24953292840485042
80,580,47.7132,1.96049,23,3.19589,0,115,133,6,125,5,0.98944,43.03993,0.0,0.0,3.14286,5.035,1.68294,0.0,0.0,128.0,54.23287,0.0002,0.0,0.982,0.50952,9.548768,161.59031871379045,0.1306969968108856,0.10059939471551027,0.01864795838503629,0.12416386060951284,0.13285617588330353,0.005968917555764861,0.2155270529951818,20718.388703124456,1.9907272320145655,0.005858237178996919,0.15300138872301755,65760.59585204783,609.4461892197755,0.7607843137254902,1.884654030331087,92.76561544139385,33.93775393639082,0.19360157037872686,0.5122010030864198,93.20329813427875,0.24957658309436212
81,581,47.7053,1.938,23,3.17135,0,115,133,6,125,5,0.99134,43.03137,0.0,0.0,3.60714,5.082,1.62544,0.0,0.0,128.0,54.24879,0.00023,0.0,0.933,-1.0,9.526454,161.29847458149544,0.1311283342068205,0.10059195965157432,0.018652420796678126,0.12417256157832496,0.1327933986872339,0.00597822819383997,0.2153544166534693,20711.762877731835,2.036195896541386,0.005856298724799923,0.15293917708966462,65751.64611111388,609.4493694172758,0.7607843137254902,1.8523517699063827,92.7527965048099,33.933498241283274,0.19360157037872502,0.5749421296296297,92.29398183172003,0.24959738083378183
82,582,47.7486,1.81772,23,3.17377,0,115,133,6,125,5,0.99353,43.0677,0.0,0.0,2.78571,5.032,1.60433,0.0,0.0,128.0,54.24345,0.00019,0.0,1.015,-1.0,9.566794,161.4381597036335,0.1315872265530913,0.1005944963302867,0.018622148430458237,0.1241218462147509,0.13270678233097438,0.005967836213100897,0.2151888931340992,20770.97710223711,2.120486857366872,0.005859410003052075,0.15290853094293982,65820.75740060874,609.4390614997106,0.7613498039215687,1.857257619232596,92.76460939271941,33.948919225622106,0.1936015703787269,0.6565393518518519,88.43397548092203,0.24963471338781745
83,583,47.7454,2.03834,23,3.06746,0,115,133,6,125,5,0.99253,43.06013,0.0,0.0,3.07143,5.057,1.49781,0.0,0.0,128.0,54.27568,0.00021,0.0,0.92,-1.0,9.648606,161.46234906875247,0.13220350108777312,0.10055938992001634,0.018608541700662066,0.1240341126262957,0.13260826265410472,0.0059560456644103645,0.21505283882532036,20773.26229242969,2.032249022420598,0.005851844449883065,0.15287669658920616,65761.22279967219,609.4436509111734,0.7613498039215687,1.857926898753315,92.77355024609716,33.92378460919416,0.19360157037872927,0.7345679012345679,88.37575464528608,0.2496610685940084
84,584,47.7032,2.11931,23,3.09477,0,115,133,6,125,5,0.99192,43.01808,0.0,0.0,3.32143,5.041,1.6903,0.0,0.0,128.0,54.26229,0.00018,0.0,0.973,-1.0,9.54525,161.25203152393112,0.1327586560041798,0.10055319639565564,0.018574107874435516,0.12382811956540013,0.13249097786507094,0.005950939725638491,0.21490069094091474,20730.51073706314,2.134888768857685,0.005882211120548744,0.15280932875955355,65693.2563015321,609.4352003179808,0.760865137254902,1.920360813643673,92.81821786720772,33.92892229998553,0.1936015703787252,0.9538483796296297,91.58049263358946,0.24970610553608918
85,585,47.7372,2.20231,23,3.25275,0,116,133,6,125,5,0.99186,43.05412,0.0,0.0,2.96429,5.004,1.76642,0.0,0.0,128.0,54.29047,0.00019,0.0,0.928,-1.0,9.594511,161.3468004725563,0.13326129078803384,0.10054974366104509,0.018554593001529413,0.12387363398780638,0.13238274571368028,0.005960139093161028,0.21471825141893341,20723.092644323588,2.160852123908062,0.005853810774480786,0.15280120768398012,65730.87095697132,609.438056762557,0.7613498039215687,1.9526659851568258,92.8158352689245,33.87628607102383,0.1936015703787246,1.1899594907407407,92.32643105678902,0.2497511185414247
86,586,47.7356,2.288,23,3.36737,0,115,133,6,125,5,0.98369,43.04661,0.0,0.0,2.71429,5.047,1.83732,0.0,0.0,128.0,54.2827,0.0002,0.0,0.969,-1.0,9.60467,161.62503691094182,0.1338872217766264,0.10060081922070643,0.01851783977393442,0.1238398952719705,0.13229811538482533,0.005929761372642325,0.21452470240375343,20740.922754147385,2.0321946048771746,0.005890652144652087,0.15284935814435502,65805.83320076393,609.4301423111982,0.7613498039215687,1.963233911353739,92.81308503161243,33.88236528561439,0.1936015703787253,1.4760802469135803,91.60741817036833,0.24979386588265587
87,587,47.7473,2.14893,23,3.53592,0,116,133,6,125,5,0.9829,43.06219,0.0,0.0,3.64286,4.992,1.91564,0.0,0.0,128.0,54.29579,0.00019,0.0,0.954,-1.0,9.546345,161.23352231596283,0.13455167075860924,0.10060992980267322,0.018515003298977255,0.1237324167363269,0.13217359813772728,0.0059611660947465174,0.2143615870623336,20719.837853257883,2.1322499066301592,0.005853854730873898,0.15286881913971812,65888.59769296112,609.4307339252834,0.7613498039215687,1.9666950703509678,92.74023258268164,33.86458333333333,0.19360157037872652,1.7059702932098766,92.5186585262026,0.2498355775621907
88,588,47.7268,2.07523,23,3.31797,0,115,133,6,125,5,0.98055,43.05278,0.0,0.0,2.60714,5.016,1.7905,0.0,0.0,128.0,54.28726,0.0002,0.0,0.941,0.50334,9.52984,161.46507220036563,0.13551558033566324,0.10065258070836958,0.018508737420448042,0.12375142916787706,0.1319667256417386,0.00594545461829691,0.2142214669410787,20688.017255550723,2.0651620546602736,0.0058526386186636805,0.15290790951085823,65805.60363206355,609.4187125669879,0.7613498039215687,1.9309607721548419,92.68720328098213,33.89810877670477,0.19744261135778604,1.915991512345679,89.29940146682736,0.2498526037096074
89,589,47.7223,2.12795,23,3.17595,0,116,133,6,125,5,0.99237,43.04508,0.0,0.0,3.07143,5.031,1.7265,0.0,0.0,128.0,54.29454,0.0002,0.0,1.041,-1.0,9.466655,161.4390070621575,0.13611232469273268,0.10063616379204465,0.018536247598523126,0.12370510467201269,0.13171417383149506,0.005943270282340692,0.21403574017518506,20690.54332065808,2.055793522950042,0.005881816262926495,0.15291253743164387,65745.50547259848,609.4169271174477,0.7613498039215687,1.9071281202848094,92.71963328813925,33.783572538399405,0.1936015703787247,2.076340663580247,89.79422126993741,0.24985856314297467
90,590,47.7397,2.03223,23,3.25697,0,115,133,6,125,5,0.9942,43.0599,0.0,0.0,2.67857,5.013,1.77496,0.0,0.0,128.0,54.30303,0.00023,0.0,0.971,-1.0,9.515431,161.28106284380132,0.13640898477229094,0.10062424910040961,0.018547220611259022,0.1237360679221376,0.1315465291468012,0.005922151661983556,0.2138080446723319,20713.325539441823,2.0099678419976263,0.005884769449177715,0.15282562309820513,65755.36520585745,609.4009139963564,0.7630243137254902,1.9165168268724344,92.73033374632644,33.90117956090857,0.19966023740101244,2.2723765432098766,87.43830183560135,0.2498907322378022
