,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,cubrow.0,cubrow.0.5,blur,cubcol.0.6,cubrow.0.3,cubcol.0.5,cubcol.1.0,cubcol.0,tone,temporal,blockiness,uhdhdsim,saturation,staticness,cubrow.0.6,movement,contrast,cubcol.0.3,color_fulness,cubrow.1.0,fft,noise
45,345,67.3378,3.67119,39,4.49828,0,109,131,10,125,8,0.99414,63.20025,0.0,0.0,3.71429,4.034,2.96855,0.0,0.0,127.0,59.49647,0.00015,0.72,1.209,-1.0,0.0,0.1105771023232499,0.162723450391045,62093.16696286489,0.21957396233860352,0.2837628115265074,0.22129940733934675,0.023124399230170546,0.017347670036528047,0.8574843137254902,3.3422654005888357,1.614801248602958,89.81483645111274,32.812268292462385,542.7001677219798,0.15244678007744264,1.7880497685185186,87.45203274614191,0.10988329442099033,158.17377319328023,0.1231442748313015,69421.67068962195,0.5349879937220852
46,346,67.2628,3.80982,39,4.74654,0,109,131,10,125,8,0.99438,63.1269,0.0,0.0,3.57143,4.057,3.10177,0.0,0.0,127.0,59.45897,0.00013,0.71,1.173,-1.0,0.0,0.1105702576571466,0.16268542448438078,61948.81454358676,0.21951476768026668,0.2839403006967281,0.22129677286659247,0.023116309570784536,0.01734021098901888,0.8566282352941178,3.376984989162189,2.254547105611428,89.85457659889056,32.80879795404128,542.7382283269345,0.15252054785383162,1.8087384259259258,89.93941679285459,0.10904487866561384,157.76052151469924,0.12331394731350434,69246.13246879537,0.5349879937220905
47,347,67.2913,4.0173,39,4.87489,0,109,131,10,125,8,0.99114,63.16417,0.0,0.0,2.85714,4.052,3.22813,0.0,0.0,127.0,59.4598,0.00013,0.71,1.2,-1.0,0.0,0.11057988250873156,0.16270869965456322,61984.51236524041,0.21945907890463004,0.28388570815665026,0.22132132364446017,0.023109514708311088,0.01733404996765706,0.8563454901960784,3.38043610367491,1.7997707623285282,89.83223942700577,32.75417318461854,542.7948127942632,0.15261046975332213,1.8179012345679013,88.32567217810397,0.10817282291623881,157.6910342689377,0.12354684289117834,69265.685085539,0.5349879937220833
48,348,67.2334,4.2914,39,5.08292,0,109,131,10,125,8,0.98993,63.12447,0.0,0.0,3.32143,4.07,3.40528,0.0,0.0,126.0,59.45514,0.00017,0.71,1.192,0.125,0.0,0.11056570995847516,0.16270036111434197,61879.79152439745,0.21941341497106157,0.2837504666353955,0.22129520304653008,0.02312856746526066,0.017348732812704132,0.856047843137255,3.393948816259142,1.5783075098568524,89.85600228438436,32.703522293655965,542.8554109883471,0.15264762159478584,1.8525752314814814,91.15848910390737,0.10734212159965774,158.21053173804717,0.12373954661827968,69166.99883432845,0.5349879937220899
49,349,67.2547,4.45311,39,5.21021,0,109,131,10,125,8,0.98789,63.14162,0.0,0.0,3.0,4.039,3.64498,0.0,0.0,127.0,59.50416,0.00013,0.72,1.22,-1.0,0.0,0.11054463347234289,0.16271235586222987,61978.96279453518,0.21937663497196427,0.28367376202573463,0.22130604962076966,0.023154877520723666,0.017357309619083543,0.8566133333333333,3.4202523246839807,2.025472279606378,89.84769061700788,32.669444519796485,542.9352965607903,0.15270545632581758,1.919994212962963,90.86038259319378,0.10651492176749536,158.39838713041826,0.12387363844739276,69279.1926613208,0.534987993722086
50,350,67.2268,4.6104,39,5.09728,0,109,131,10,125,8,0.98536,63.10382,0.0,0.0,3.42857,4.045,3.78476,0.0,0.0,126.0,59.46617,0.00016,0.71,1.19,-1.0,1e-06,0.1105356786073504,0.16274520642025136,61914.88560335071,0.2192966379566398,0.2835519342818303,0.22134396272952198,0.023118618729599714,0.017349163833178697,0.8566054901960783,3.4586205350773067,2.798121265404651,89.82685843441801,32.85785985876013,543.0059951102628,0.15277771100082932,2.066261574074074,94.01154848521053,0.1056744671212036,158.27920417579645,0.12391258668289484,69352.97470762182,0.5349879937220905
51,351,67.2249,4.70881,39,5.18374,0,109,131,10,125,8,0.99023,63.11958,0.0,0.0,4.0,4.049,3.92401,0.0,0.0,127.0,59.48249,8e-05,0.72,1.181,-1.0,0.0,0.1105047163962147,0.1627037679304611,61894.767596107566,0.21924436330605535,0.2834924548723634,0.22137985752813946,0.023162675194594567,0.017374311231798188,0.8563454901960784,3.47248309205221,2.104656708216085,89.80347062588343,32.71300082736545,543.0825833628508,0.15290608124785945,2.154272762345679,90.37253295932945,0.10487339564578317,158.22133452892987,0.12388574862193545,69269.3990908255,0.5349879937220906
52,352,67.2262,4.98892,39,5.2729,0,109,131,10,125,8,0.99078,63.13284,0.0,0.0,3.53571,4.038,4.00626,0.0,0.0,126.0,59.48061,0.00011,0.72,1.22,-1.0,0.0,0.11049043954735425,0.16264697695363198,61864.8149778525,0.21918714615931167,0.2833926746261643,0.22139663911163932,0.023119886530687105,0.017350137901210025,0.8566133333333333,3.4575896539754076,1.996527011482785,89.8108980358242,32.925748848620756,543.1472544199848,0.15307264137528045,2.179832175925926,89.83855400948337,0.10432545291236882,158.26079050911906,0.12388218578463414,69311.4191843596,0.5349879937220888
53,353,67.2831,5.29966,39,5.1848,0,109,131,10,125,8,0.98829,63.20816,0.0,0.0,3.85714,4.042,4.25178,0.0,0.0,127.0,59.5083,0.00011,0.71,1.179,-1.0,0.0,0.1104587183659157,0.16263029644113744,61987.313591164864,0.219140227875723,0.28328350734456825,0.22140654542048063,0.023113243804141377,0.017371457310961253,0.8566133333333333,3.4262347208181634,2.0579728853541392,89.8147038139806,32.78832800594377,543.238403114455,0.15324051194556185,2.1790123456790123,89.82471467034331,0.10388440367463855,157.77322740874365,0.12394893161674675,69327.61337559903,0.5349879937220916
54,354,67.241,5.75139,39,5.52026,0,109,131,10,125,8,0.98606,63.1519,0.0,0.0,2.92857,4.058,4.52099,0.0,0.0,126.0,59.4698,0.0001,0.71,1.214,-1.0,0.0,0.11045785337812301,0.16264307624614124,61764.14138218826,0.21911590942477527,0.2831851261343197,0.2214093078945237,0.023101766153142037,0.01734174221725615,0.8566133333333333,3.4332533626668704,2.1368244842813704,89.83445028019104,32.873935840747976,543.30617546246,0.15337174157035519,2.1276041666666665,89.65782252400697,0.10361753573787519,157.63192036322624,0.12403148879209815,69192.61422261619,0.5311469527430251
55,355,67.2307,5.88521,39,5.71767,0,109,131,10,125,8,0.9924,63.1355,0.0,0.0,3.14286,4.05,4.91199,0.0,0.0,126.0,59.44051,0.00011,0.71,1.152,-1.0,0.0,0.11044461487209611,0.1626186805651146,61769.507186931085,0.21907419756492605,0.28310628792732906,0.22142167183272107,0.023112585258008755,0.01734887064137572,0.856047843137255,3.516376114320858,1.9384287435929186,89.83008076978251,32.79375109260465,543.3922427943005,0.1534376135765066,2.1761670524691357,93.88265603288038,0.10360263571247491,157.88375738209064,0.12408174758236146,69230.7912744545,0.53498799372209
56,356,67.1754,5.95809,39,5.83981,0,109,131,10,125,8,0.98696,63.10029,0.0,0.0,3.03571,4.053,5.02766,0.0,0.0,126.0,59.43686,0.0001,0.71,1.221,0.125,1e-06,0.11045400296884225,0.16268211837897842,61614.34879274442,0.21906148370507367,0.28298917955053465,0.2213958258903493,0.023090809335029595,0.017319357241128874,0.8557125490196079,3.571962471116085,2.0925915409087055,89.84421654139139,32.95233097782842,543.4592021365468,0.1535330548631171,2.0902777777777777,89.62976676628742,0.10393070260301238,158.78728914049503,0.12414123599336548,69103.78881560035,0.5349879937220919
57,357,67.0851,6.01609,39,5.95452,0,109,131,10,125,8,0.98063,63.01733,0.0,0.0,3.39286,4.047,5.09028,0.0,0.0,126.0,59.39519,0.0001,0.71,1.202,-1.0,0.0,0.1104338680803858,0.16263483217497762,61314.86390782371,0.21903743152619276,0.2829092395636722,0.22140124328362623,0.023092346065516373,0.017309332923059566,0.8551768627450981,3.6182312950494624,2.016089960019941,89.8239249856725,32.983902165919176,543.5297631186442,0.1536566066155025,1.9293016975308641,90.54977324972346,0.10441672876084841,158.29823166309103,0.1239032587177484,69114.3844167404,0.5349879937220896
58,358,67.0023,5.85976,39,5.67849,0,109,131,10,125,8,0.98213,62.95191,0.0,0.0,3.25,4.052,5.14295,0.0,0.0,126.0,59.32667,8e-05,0.72,1.24,-1.0,0.0,0.11043849306558001,0.16261401072612278,61176.604498786946,0.2190107073049403,0.2828111524871484,0.22146218529463585,0.023121990123022917,0.017352798838607617,0.8534945098039216,3.578381456791414,2.088685291044795,89.83891753877839,33.01559617784288,543.589440738472,0.15375793167822913,1.8415798611111112,88.75333256013833,0.10480907707760542,158.5929853328337,0.12372658655012286,69115.6477353906,0.5349879937220913
59,359,67.0721,5.52221,39,5.84984,0,109,131,10,125,8,0.98846,63.0133,0.0,0.0,3.75,4.065,5.00387,0.0,0.0,126.0,59.29808,0.00013,0.71,1.17,-1.0,0.0,0.11043934300933449,0.16254143786357825,61342.271174141475,0.218960462608259,0.28275006600246744,0.22146986372491123,0.023136448128482704,0.017336957646949407,0.8538,3.5411099553377583,1.7937515756113045,89.81814451020742,33.06512677228009,543.6408186077741,0.1538681743217816,1.7845775462962963,88.73539996131353,0.10534403806523973,158.85435260058205,0.12356185237717489,69193.38941905975,0.5349879937220887
60,360,67.085,5.31898,39,5.46495,0,109,131,10,125,8,0.98605,63.00689,0.0,0.0,3.14286,4.057,4.71396,0.0,0.0,126.0,59.24007,8e-05,0.72,1.205,-1.0,0.0,0.11049180597265237,0.1625367653177303,61351.20644818794,0.2188537351179021,0.28280038933394275,0.22148460033278689,0.023154059689390185,0.017359469207908096,0.8534568627450982,3.5021829153151183,2.141191633609495,89.81951967761862,33.08519829644097,543.6787397310892,0.15417671514688885,1.7962962962962963,89.58603344434809,0.10581538731237987,158.61129797559434,0.12339929324557636,69153.84012727752,0.5349879937220886
61,361,67.1088,5.27831,39,5.52111,0,109,131,10,125,8,0.98455,63.0286,0.0,0.0,3.10714,4.046,4.53475,0.0,0.0,126.0,59.23117,0.00014,0.71,1.163,-1.0,0.0,0.11048582778750748,0.16260326041423728,61291.046213264475,0.21881081359986929,0.2829038356877553,0.22149243883907427,0.023150518523182503,0.017356048282172017,0.8532203921568629,3.4821790112158597,2.3486222766734572,89.82171061223035,33.03392424406829,543.709316873243,0.15442255470162836,1.7748360339506173,89.78448512306173,0.10600332220272408,158.6216079183037,0.1232910226662623,69095.51114603662,0.5349879937220908
62,362,67.1239,5.14294,39,5.43532,0,109,131,10,125,8,0.98276,63.0341,0.0,0.0,3.60714,4.038,4.50121,0.0,0.0,126.0,59.20794,0.00012,0.71,1.198,-1.0,0.0,0.11051600628905449,0.16257576896113518,61318.71426473668,0.21872951367706173,0.2829801873573574,0.22151175649715335,0.02312563575721496,0.017359418910261555,0.8515458823529413,3.4751343806358577,2.4761537526822184,89.8246775842409,33.091927987557874,543.7209602662442,0.15470056611200048,1.7346161265432098,90.79716470111784,0.10634191119439805,157.64846948369666,0.1232944713452851,69170.25657993634,0.5349879937220875
63,363,67.0089,4.9366,38,5.59951,0,108,131,10,125,8,0.99069,62.91242,0.0,0.0,3.35714,4.044,4.38266,0.0,0.0,126.0,59.25031,9e-05,0.72,1.224,-1.0,0.0,0.11053952362382158,0.1625443656944948,61162.74248614631,0.2186829243593594,0.28309524446906076,0.22151645838490636,0.02309341246428838,0.017369546729670844,0.8532203921568629,3.443674449105164,2.3349270380523084,89.8164486308909,33.08663695535542,543.7355497515518,0.15504994373415143,1.652295524691358,92.56396579736244,0.10644291297116537,158.4895230962942,0.12341918505288448,69123.69570760967,0.5333645787862505
64,364,66.9656,4.76756,38,5.13254,0,108,131,10,125,8,0.99155,62.8664,0.0,0.0,3.14286,4.049,4.20543,0.0,0.0,126.0,59.25888,0.00015,0.72,1.166,0.125,0.0,0.11054172905813835,0.16253832407110183,61087.712845721915,0.218582395903827,0.28317770480887644,0.22158999826616632,0.023109678191224014,0.017333206729993462,0.852126274509804,3.3872259173055252,2.3657193950750846,89.84728954694687,33.113785920319735,543.7338295174,0.1555106669145663,1.5775462962962963,90.82774035410972,0.10698899353255767,158.20119012990585,0.12342401974357893,69138.28044407998,0.5333645787862509
65,365,66.9805,4.81483,38,5.02721,0,108,131,10,125,8,0.99586,62.83971,0.0,0.0,3.57143,4.041,4.05551,0.0,0.0,126.0,59.30803,0.00011,0.71,1.2,-1.0,0.0,0.11056649198155061,0.16251282385915725,61024.90783436333,0.21856661033113808,0.28321614513046844,0.22163550627304082,0.023125759579406113,0.01734445489216502,0.8543215686274511,3.338238337513556,2.3621046557968417,89.87212251445817,33.14774614498939,543.7452585169066,0.15589966768527197,1.5720003858024691,91.14611024419952,0.1072621576336993,158.35090685576742,0.12343390909638156,69028.26821076544,0.5311469527430229
66,366,66.8902,4.92972,38,5.19213,0,108,131,10,125,8,0.99508,62.75201,0.0,0.0,2.92857,4.051,4.10189,0.0,0.0,126.0,59.30078,0.00014,0.71,1.208,-1.0,0.0,0.11057630016747867,0.16257810736112474,60926.755273147806,0.21850290501098757,0.2831575683340326,0.2216405357916429,0.023150310638899527,0.017354704552003296,0.8523494117647059,3.3262319465412147,2.2900451850994186,89.8766801675665,33.049074526186345,543.7454490588102,0.15631671898980645,1.6008391203703705,91.22812014420455,0.10720585594940311,158.16177130026682,0.12331684052128004,69058.06401850787,0.5311469527430263
67,367,66.8831,5.05855,38,5.332,0,108,131,10,125,8,0.99344,62.73311,0.0,0.0,3.39286,4.05,4.19745,0.0,0.0,126.0,59.31645,0.00011,0.71,1.202,-1.0,0.0,0.1105936579481129,0.16261844620722116,60863.69561953299,0.21842950934719388,0.28309093465458113,0.2216906356595113,0.02309300361181931,0.01741217646349364,0.8543215686274511,3.3554106848786085,2.041684048452774,89.88206605166324,33.0640298348886,543.7575449558885,0.1567591904426764,1.5573881172839505,94.51511747572007,0.107228286431724,157.7279190071667,0.12319160867982586,69133.40653032107,0.5273059117639683
68,368,66.8687,5.00339,38,5.43301,0,108,131,10,125,8,0.99014,62.71172,0.0,0.0,2.67857,4.059,4.31512,0.0,0.0,126.0,59.30963,0.00011,0.71,1.232,-1.0,0.0,0.1106308603186974,0.16261713321873875,60924.25607480424,0.21840945527290823,0.2829788319401971,0.22169245085235872,0.023151916683414566,0.01740240478541155,0.8528623529411765,3.409965622677083,2.216068564810264,89.87155141666038,33.103115882402584,543.7500350407348,0.1571830482609235,1.6237943672839505,94.52680801159595,0.107133931408699,158.34152504494062,0.1230145167841883,69005.3685084294,0.5273059117639661
69,369,66.9279,4.86635,38,5.49643,0,108,131,10,125,8,0.99592,62.74327,0.0,0.0,3.75,4.043,4.25969,0.0,0.0,126.0,59.31244,0.00012,0.71,1.247,-1.0,0.0,0.11066164318030011,0.16262501448045427,61038.62763949906,0.21836586785247245,0.2828543503188191,0.2217093058698354,0.02311645315543699,0.017477776788130322,0.8543819607843138,3.4104628589524677,2.225012439960875,89.8696588527576,33.165672584816264,543.7592485010151,0.15756322193395542,1.6474247685185186,90.66874796836528,0.10709773072560223,157.9227820316081,0.12293416888714799,69094.03544159084,0.5273059117639667
70,370,66.9551,4.69818,38,5.38513,0,108,131,10,125,8,0.98894,62.76464,0.0,0.0,2.96429,4.05,4.15248,0.0,0.0,126.0,59.29541,0.00015,0.72,1.207,-1.0,0.0,0.11065628637051185,0.16260915291097486,61180.13941201774,0.2183353658577068,0.2827599235939297,0.22167546491874401,0.023155865715390373,0.017502469245611538,0.8529149019607843,3.3605930596322664,2.068176351561694,89.87386097053545,33.04582308545525,543.7478244281756,0.15794418015000966,1.6832079475308641,90.54147677479818,0.10718656705890756,158.6128917505767,0.12312599832523682,69141.29564821774,0.5311469527430231
71,371,66.9856,4.38899,38,5.14232,0,108,131,10,125,8,0.98595,62.78689,0.0,0.0,3.39286,4.038,3.99696,0.0,0.0,126.0,59.31372,0.00013,0.71,1.215,-1.0,0.0,0.11066789303448278,0.16266443335521444,61333.36787437296,0.2183102124846097,0.2826748134926459,0.22164121231505135,0.02310212879708204,0.017540374908355576,0.8549396078431374,3.314724168854238,2.2047746970143502,89.87511581411869,33.05680847167969,543.7416027069628,0.15839564570946585,1.7364969135802468,93.500988830224,0.10733893441476818,158.24834351085568,0.12332493750986213,69234.63539858234,0.5289293266998013
72,372,66.9135,4.21245,38,4.82473,0,108,131,10,125,8,0.9857,62.70429,0.0,0.0,2.89286,4.04,3.73866,0.0,0.0,126.0,59.29517,0.00012,0.71,1.202,0.125,0.0,0.11066757965365724,0.16270664852249844,61231.39559842482,0.21822353195501318,0.28257071237300896,0.22163115410864564,0.023162534955351765,0.01752965205242833,0.8532203921568627,3.2801675414213585,2.3133208820050486,89.85706160254479,32.97943002206308,543.7196056821975,0.15881552417509398,1.712480709876543,91.3086428573845,0.10739158256811024,158.3452421572393,0.12358189910640256,69214.25609048776,0.5311469527430273
73,373,66.9551,4.11181,38,4.62236,0,108,131,10,125,8,0.98337,62.7576,0.0,0.0,3.5,4.03,3.5742,0.0,0.0,126.0,59.31485,0.00012,0.72,1.202,-1.0,0.0,0.11067329970055512,0.16275687738493366,61298.364795150796,0.21819120426368033,0.282446690727109,0.2215527570047632,0.02312884445695681,0.017572975589435668,0.8549396078431374,3.274018854538951,1.9745267825757653,89.83688719147631,32.92369211455922,543.700727947314,0.1593430080639606,1.74609375,90.36199676390738,0.10734800774054047,158.60365890226058,0.12375575689250931,69222.80606201485,0.5273059117639697
74,374,66.8683,3.99333,38,4.59828,0,107,131,10,125,8,0.98404,62.66353,0.0,0.0,3.21429,4.032,3.49129,0.0,0.0,126.0,59.2747,0.0001,0.72,1.18,-1.0,0.0,0.11065681145105796,0.16271256148732496,61148.50787999851,0.21817564749890286,0.2823652377434126,0.2215304101209718,0.02321774843950937,0.017598440366436905,0.8532203921568627,3.2652486086177643,2.050412380041383,89.87944702147016,32.89291758596161,543.6577188351474,0.15963479600910885,1.7253086419753085,93.21294219443303,0.1072357592477019,158.01354520193507,0.12395204003724702,69171.27551296166,0.5273059117639666
75,375,66.927,3.91519,38,4.68094,0,108,131,10,125,8,0.98865,62.69829,0.0,0.0,3.03571,4.03,3.38408,0.0,0.0,126.0,59.36725,9e-05,0.72,1.225,-1.0,0.0,0.11064837628478592,0.16270058953934977,61317.63994400097,0.21814409818982383,0.28221033917029653,0.2215364036542611,0.023173126187814676,0.0176440636961393,0.8580200000000001,3.2393873000511237,1.9576377814955306,89.88969272746345,32.88956423158999,543.617464656969,0.16012615693614302,1.7098765432098766,93.91043259745953,0.10707109804706526,157.77576492655652,0.12412562155359773,69168.42495524498,0.5273059117639657
76,376,66.8459,3.88675,38,4.7439,0,107,131,10,125,8,0.98848,62.62908,0.0,0.0,2.71429,4.038,3.31954,0.0,0.0,126.0,59.34748,0.0001,0.72,1.182,-1.0,0.0,0.11069662988068527,0.1626635953543201,61237.323003460304,0.21817164709454825,0.282047702178456,0.22153963917501748,0.023171297362879817,0.017595578267021437,0.8574545098039217,3.2269824104120945,2.5240252724572585,89.90363519977421,32.820999710648145,543.5703782309199,0.1605780063087878,1.6871624228395061,94.01665508845065,0.10692762001340428,158.21844287751475,0.12435337599070445,69179.46004825496,0.527305911763965
77,377,66.8327,3.76324,38,4.84641,0,107,131,10,125,8,0.9862,62.61478,0.0,0.0,3.25,4.032,3.29096,0.0,0.0,126.0,59.41894,6e-05,0.72,1.172,-1.0,0.0,0.11072410082584062,0.162616190509167,61269.16447367484,0.21813885290046178,0.2818023630534478,0.22153351991168901,0.023138356079336127,0.01760195364088428,0.8580200000000001,3.247894815176852,2.352394477487299,89.88307509116233,32.83198641553337,543.5207930218149,0.1610282462105823,1.639081790123457,93.62629269293187,0.10667126585607882,158.34951642870766,0.12442769854949325,69089.63470181191,0.5273059117639652
78,378,66.823,3.94098,38,4.69164,0,107,131,10,125,8,0.97805,62.59922,0.0,0.0,2.78571,4.042,3.18361,0.0,0.0,126.0,59.39026,0.00012,0.71,1.237,-1.0,0.0,0.11074880318082385,0.16262829884949126,61327.280551986914,0.2181321961940547,0.28152628023913207,0.22150358238158993,0.023142444202668887,0.017622742581145056,0.8580200000000001,3.252315251416868,2.574352028937547,89.89397395377725,32.786885579427086,543.4624949215174,0.161431920944609,1.5785590277777777,94.35675505014494,0.10644730725585486,158.59861045102775,0.12442762355888164,69128.91386698169,0.5273059117639698
79,379,66.7948,3.99958,38,4.72982,0,107,131,10,125,8,0.98011,62.57665,0.0,0.0,2.96429,4.042,3.33673,0.0,0.0,126.0,59.36893,0.0001,0.71,1.236,-1.0,0.0,0.11069150861146262,0.16264894163359014,61277.285741670654,0.21808902438516584,0.2812712598892593,0.22150711087327407,0.023127444071658117,0.017705102732585198,0.857684705882353,3.3056400257647947,1.8965308237032443,89.86840413217996,32.75049167209201,543.413470369459,0.16179439700912387,1.5749903549382716,90.77860964797088,0.10626110047690762,158.53003029735348,0.12442388553326982,69132.07683187084,0.5273059117639676
80,380,66.733,4.13657,38,4.81841,0,107,131,10,125,8,0.98964,62.5055,0.0,0.0,3.32143,4.034,3.38851,0.0,0.0,126.0,59.32768,0.00011,0.71,1.222,0.125,0.0,0.11066567959999585,0.16262380590248549,61096.93220412058,0.2181164149609083,0.28109274224774716,0.2215605049758521,0.023107201221788786,0.01768503229974071,0.8564132549019553,3.3287880130851937,2.1443127036787977,89.88275713445105,32.83032170048467,543.3555940128293,0.16211420572366014,1.5899884259259258,92.06575531885686,0.10617923195180537,158.43428696997663,0.12425235807070134,69155.99541834577,0.5273059117639635
81,381,66.6985,4.0158,38,4.95114,0,107,131,10,125,8,0.99008,62.47302,0.0,0.0,3.46429,4.028,3.50751,0.0,0.0,126.0,59.30952,0.00011,0.71,1.196,-1.0,0.0,0.11066254896358677,0.16258814582552794,60984.87982430426,0.21811381037203756,0.2809829044823637,0.2215090402240755,0.0231152225518099,0.017669586332323586,0.8560400000000001,3.3720281792897087,2.1256621404183766,89.88986353585217,32.71874566725742,543.3057941204187,0.16235977787773592,1.5865644290123457,92.69300820247791,0.10620459311348135,158.05907911173327,0.12411269506708161,69049.89945163655,0.5289293266998011
82,382,66.6795,3.84681,38,4.92642,0,107,131,10,125,8,0.98752,62.43904,0.0,0.0,3.64286,4.028,3.40563,0.0,0.0,126.0,59.31323,0.0001,0.71,1.184,-1.0,0.0,0.1106372385956442,0.16248907830586623,61005.03599709598,0.2181239679011748,0.28083901578773846,0.22153529194101831,0.023126719000480127,0.017691783215511247,0.8535470588235294,3.382397728007766,2.0548540554938413,89.88935978925835,32.616455831645446,543.2543371252812,0.16260182765905853,1.5679976851851851,93.22702629259865,0.1060025036478268,159.06832128213566,0.1238662080523024,69023.85518234888,0.5333645787862555
83,383,66.7671,3.64384,38,4.80575,0,107,131,10,125,8,0.98068,62.53002,0.0,0.0,3.57143,4.033,3.25628,0.0,0.0,127.0,59.38301,0.00012,0.71,1.197,-1.0,0.0,0.11061027622366923,0.1624096070518464,61256.818255608945,0.21810525516686521,0.280745291008354,0.22155075193468904,0.023158683665636275,0.01771086726102784,0.8577223529411766,3.3880104498635735,1.8722041820213577,89.88140491693224,32.715272691514755,543.2083373728984,0.16271841297984607,1.5268132716049383,92.88790294026538,0.10575658660006491,158.3899860625915,0.12370873616729311,69212.70642813561,0.5295235378071962
84,384,66.6737,3.78248,38,4.76078,0,107,131,10,125,8,0.98244,62.42517,0.0,0.0,2.39286,4.037,3.08267,0.0,0.0,126.0,59.36622,0.0001,0.71,1.22,-1.0,0.0,0.11060502728549516,0.16235856259060633,61141.92421474463,0.21811618023337528,0.28062528675397524,0.22154297208681548,0.02318252514097887,0.017746253907112253,0.857461568627451,3.3924410269596694,2.173667654873654,89.90651093414704,32.61159958074123,543.1532855124601,0.1628021611838944,1.490354938271605,92.2573126345817,0.1055706197217291,158.6702295307528,0.12365069970900552,69128.37318198175,0.5273059117639648
85,385,66.6483,3.92138,38,4.92968,0,107,131,10,125,8,0.98543,62.38076,0.0,0.0,3.5,4.058,3.19776,0.0,0.0,127.0,59.40854,8e-05,0.71,1.187,-1.0,0.0,0.11058827823116758,0.1622901795909434,61240.39474376907,0.21810679688258658,0.28054941131883365,0.22153519596897303,0.023151716672466956,0.017715289078848454,0.8577223529411766,3.4450559959642484,2.0196207287622143,89.91719151324912,32.68483555169753,543.1027378634578,0.1628491125492121,1.435474537037037,94.19040993803951,0.10525688165175455,158.7239312713353,0.12356841603437088,69252.80544373415,0.5273059117639688
86,386,66.5822,4.05586,38,4.80689,0,107,131,10,125,8,0.9846,62.31,0.0,0.0,2.57143,4.039,3.32149,0.0,0.0,126.0,59.3869,0.00011,0.71,1.193,-1.0,0.0,0.11057532074308542,0.16220132009404487,61154.56559833857,0.21811498462839402,0.280449134348439,0.22151618732180473,0.02316642865141795,0.01772682270096097,0.8577670588235295,3.4629708698414388,2.028150925379173,89.93334116843478,32.63579775963301,543.0498611816045,0.16288158506949338,1.3998360339506173,94.15712376537694,0.10514232493248248,158.87515158075064,0.12345010246308051,69085.53419683958,0.5273059117639699
87,387,66.5897,4.15245,38,4.86157,0,107,131,10,125,8,0.98519,62.30673,0.0,0.0,3.42857,4.044,3.43262,0.0,0.0,127.0,59.39861,0.00012,0.71,1.209,-1.0,0.0,0.11057668718448546,0.16210811238037634,61278.64682100103,0.21808834012495815,0.2803342793780024,0.2215341944916635,0.023195957649796695,0.01774098437325336,0.857944705882353,3.47185444811547,2.175367556459903,89.94509981660397,32.63140398190345,542.9914997928207,0.16289861964972474,1.350019290123457,94.19898809468835,0.10503237373428106,158.59076398948378,0.12325604142586526,69145.79412385018,0.5273059117639641
88,388,66.4552,4.2485,38,4.74801,0,107,131,10,125,8,0.98622,62.16875,0.0,0.0,2.67857,4.057,3.52253,0.0,0.0,127.0,59.40237,0.00012,0.72,1.204,0.125,0.0,0.11059693910401072,0.1620204175955422,61147.44631305374,0.21809053045300902,0.2802601515806836,0.22153560752593152,0.023198731415909068,0.017755722316431428,0.8580200000000001,3.4846662888725124,1.925055909468244,89.98188363248757,32.67031577781395,542.9214191455824,0.16279849952987854,1.2739679783950617,91.4126280585741,0.10471107034952733,159.0301137523592,0.12306122228500802,69078.41369441971,0.527305911763965
89,389,66.4392,4.13822,38,4.6561,0,107,131,10,125,8,0.98306,62.15032,0.0,0.0,3.46429,4.044,3.60218,0.0,0.0,127.0,59.41983,0.00017,0.72,1.219,-1.0,0.0,0.11061131280005164,0.16196039146146973,61186.86603166343,0.21804513198503958,0.28020910703451274,0.22152895892488128,0.023221391769653335,0.017774727621684402,0.8582878431372549,3.5095134063399493,1.9392144235164888,89.9716866908507,32.727254043390715,542.8590675188375,0.16271190915661832,1.1954571759259258,88.99209379734711,0.10453754384803282,158.7035849878346,0.12289471952943815,69204.86069742082,0.5273059117639619
90,390,66.4178,4.11238,38,4.58192,0,107,131,10,125,8,0.98677,62.12174,0.0,0.0,3.53571,4.04,3.50905,0.0,0.0,127.0,59.3978,0.00011,0.72,1.209,-1.0,0.0,0.11062409101343462,0.16189743893578407,61057.57864682939,0.2180424493786934,0.2801953134790871,0.2215135773829017,0.02323742339502232,0.01776707917240841,0.8577223529411766,3.464356948276551,1.9229048369222854,89.98204617516137,32.71659342447917,542.7844486774053,0.16263557672402962,1.1195987654320987,89.21469185553809,0.10448822082130774,158.67464596714404,0.12279330953303846,69178.74884279729,0.5273059117639617
