,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,contrast,staticness,uhdhdsim,blockiness,temporal,tone,cubcol.1.0,fft,cubcol.0,cubrow.0,cubrow.1.0,noise,cubrow.0.5,blur,cubrow.0.3,saturation,cubcol.0.3,color_fulness,movement,cubcol.0.5,cubcol.0.6,cubrow.0.6
45,445,48.5596,1.81094,25,3.05964,0,116,133,6,125,5,0.99027,44.59397,0.0,0.0,3.39286,5.086,1.46647,0.0,0.0,128.0,54.46031,0.00012,0.0,0.946,-1.0,8.286407,91.18501779935086,609.836639732488,92.87967540884532,2.3606917804788323,1.9712950187442584,0.7630313725490196,0.006041274917997122,64966.60658056368,0.005967628417385289,0.10219616806403307,0.12001654325028271,0.22227149055435969,0.24647864527666044,19894.23109721621,0.21804841715443038,33.722160433545525,0.03450014097244694,162.0199236943178,1.2076581790123457,0.14947757066861814,0.15124492145386917,0.1395440101283488
46,446,48.5251,1.99132,25,3.02824,0,115,133,6,125,5,0.99423,44.56333,0.0,0.0,3.32143,5.101,1.48652,0.0,0.0,128.0,54.4637,0.00013,0.0,1.045,-1.0,8.282014,89.86443878363833,609.8143285607904,92.91233970785657,2.536701824990319,1.9559847274091955,0.7635670588235295,0.006061831695856022,64884.22304134204,0.005929541601119864,0.10220888789114216,0.11996217786121081,0.22005386451113265,0.24650205319067836,19845.681291704706,0.21803345153402884,33.79624844774788,0.03448823657148518,161.72607601135945,1.0069444444444444,0.14953637170760864,0.15121110331954474,0.13956150472923098
47,447,48.5773,2.04402,25,3.08374,0,116,133,6,125,5,0.98694,44.61626,0.0,0.0,3.60714,5.095,1.64848,0.0,0.0,128.0,54.48023,0.00016,0.0,1.03,-1.0,8.29366,90.03218012246266,609.8252620058912,92.86857717476803,2.613399478703918,2.0197384713864204,0.7630392156862745,0.006061203614005575,64881.133486494815,0.0059465901876574355,0.10223014002555592,0.11991861143237353,0.2222714905543611,0.24649680722819162,19894.561150549343,0.21800299726959937,33.78885942623939,0.034529677405863365,162.0677397202395,0.8318865740740741,0.14947813793767914,0.15118025047776124,0.13955829933928837
48,448,48.6162,2.02253,25,2.98916,0,115,133,6,125,5,0.98862,44.65843,0.0,0.0,3.46429,5.096,1.69505,0.0,0.0,128.0,54.48418,0.00014,0.0,1.017,0.48058,8.328804,92.65445085713736,609.8111383815851,92.84840634102838,2.570812534522785,2.029960456445522,0.763604705882353,0.006068423209109259,64993.73902583638,0.0059379512915054495,0.10225143920350346,0.11992754227836708,0.22005386451113104,0.24647253251894466,19961.53238302468,0.21799267698416475,33.82068831832321,0.03454565097269231,161.63836222587958,0.7588734567901234,0.1494377031925179,0.15117441022807038,0.13955289675899393
49,449,48.6708,1.90575,25,3.06808,0,116,133,6,125,5,0.98918,44.71845,0.0,0.0,4.03571,5.086,1.67738,0.0,0.0,128.0,54.49781,0.0001,0.0,0.998,-1.0,8.350767,89.01157471393208,609.813860402277,92.86721336391054,2.4822533807161418,2.011616653962678,0.7635670588235295,0.006056626691608068,64920.532529295364,0.005926347482439935,0.10224705679359826,0.11994017879835993,0.22227149055436035,0.2464332164362311,20046.136684316174,0.2179628569642635,33.81890435866367,0.034587786892115384,161.6843190728581,0.7398726851851852,0.14926104794303865,0.15124952435179143,0.13954425455188413
50,450,48.6148,1.97335,25,2.98617,0,116,133,6,125,5,0.99049,44.6748,0.0,0.0,3.57143,5.101,1.57101,0.0,0.0,128.0,54.47776,0.00015,0.0,1.034,-1.0,8.385043,89.86264568988322,609.7996288567547,92.9049085310304,2.326740957938397,1.9677638133562474,0.763604705882353,0.006070249145197429,64938.95017335543,0.00595765442295745,0.10227806668512293,0.11999521485922703,0.22227149055435894,0.24642608297126276,19933.45463120451,0.21793739525987524,33.829735649956596,0.03464309672930626,161.93007452662812,0.7979841820987654,0.1490763954287166,0.151277497289091,0.13956644208248573
51,451,48.6372,2.27093,25,2.96307,0,116,133,6,125,5,0.98461,44.70422,0.0,0.0,3.64286,5.098,1.63227,0.0,0.0,128.0,54.47859,0.00013,0.0,1.018,-1.0,8.287992,92.30895564128465,609.7992185257295,92.88202966404216,2.434045861131467,1.9777846864475672,0.7635670588235295,0.006071095491170058,64955.41914854921,0.005942318883747277,0.1023008485069005,0.12009642168525406,0.2222714905543599,0.2464101060899942,19960.277327473006,0.21791261540346454,33.78262498643663,0.03466064694348145,161.84732432719014,0.7930652006172839,0.14882900138082786,0.1512935843251904,0.13957475478602835
52,452,48.6374,1.99444,25,3.00447,0,116,133,6,125,5,0.98664,44.69343,0.0,0.0,3.32143,5.13,1.89393,0.0,0.0,128.0,54.45178,0.00012,0.0,0.999,-1.0,8.359619,89.62074443993745,609.7805094927008,92.88314534333269,2.372050961735218,2.0303114720047044,0.7635670588235295,0.006067417474310069,64962.998275337806,0.0059492719075563555,0.10231281091855665,0.12017820001926476,0.22227149055436082,0.24639675652561976,19947.251959102792,0.21792216490906174,33.75254105932919,0.03468753339071098,161.98452308156484,0.7452739197530864,0.14862136986539387,0.15125002832990841,0.13960267168730228
53,453,48.6572,1.71369,25,2.92933,0,116,133,6,125,5,0.99019,44.72722,0.0,0.0,3.75,5.1,1.64964,0.0,0.0,128.0,54.45623,0.00011,0.0,0.957,-1.0,8.420451,89.62955125051909,609.7842262402116,92.85537757052127,1.9996660337658576,1.9956188752404727,0.7632396078431373,0.006073357875037816,64877.31856764484,0.005947666806925203,0.10232967398896302,0.12027919229664548,0.22064807561853153,0.24637692553256346,19946.717859851808,0.21796948392278834,33.779726193274975,0.03470949868477269,162.1518324892576,0.7223186728395061,0.14846335751823692,0.151212624194044,0.1396126213359722
54,454,48.6502,1.77059,25,2.81359,0,116,133,6,125,5,0.99105,44.72102,0.0,0.0,3.10714,5.084,1.40063,0.0,0.0,128.0,54.4461,0.00014,0.0,0.942,-1.0,8.26046,89.45178103360931,609.7655935030089,92.8542529058793,2.429352104348608,1.8836092643105968,0.7635670588235295,0.006076778191977825,64965.10006176852,0.005942198237778385,0.10231033401831652,0.12039930070069617,0.22227149055436154,0.24632180594638814,19917.788409898472,0.21799821248612072,33.85914366922261,0.03472978675493455,161.9111265579245,0.6657503858024691,0.14836129267396547,0.15118347360475382,0.13965780537049105
55,455,48.6676,1.80431,25,2.8156,0,116,133,6,125,5,0.99516,44.73569,0.0,0.0,2.89286,5.07,1.44882,0.0,0.0,128.0,54.46245,0.00015,0.0,0.96,-1.0,8.319198,89.60957992883459,609.7652209096466,92.88098013951561,1.9428526449827874,1.9061899150619674,0.7635670588235295,0.006073795818573021,64979.37781442483,0.005945767713182528,0.1023089554533978,0.12052868171063962,0.22227149055435647,0.24632854287207792,19951.98408766195,0.21809472419649906,33.842008614245756,0.03473154966007315,161.8718718915142,0.6470871913580247,0.14847411047431278,0.15116881456621195,0.13971220159076445
56,456,48.6044,1.80892,25,2.79828,0,115,133,6,125,5,0.99283,44.67433,0.0,0.0,3.21429,5.128,1.4815,0.0,0.0,128.0,54.44183,0.0001,0.0,0.963,0.48547,8.278849,89.87798381258987,609.7528940076868,92.92643113666256,2.187674082710695,1.9189923574503038,0.7635670588235295,0.00609501969908224,64894.14270789413,0.0059348596031999785,0.10228995054868736,0.1206608250542027,0.22227149055436002,0.2463026688859165,19882.02875321407,0.21816121333298827,33.859375,0.034789753171739865,161.72846236739414,0.593798225308642,0.14866276973956566,0.15112032883565168,0.13974892139267814
57,457,48.6392,1.76414,25,2.84913,0,116,133,6,125,5,0.99478,44.70151,0.0,0.0,3.57143,5.092,1.48379,0.0,0.0,128.0,54.4569,0.0001,0.0,0.904,-1.0,8.381372,89.94998068611872,609.7505302884987,92.93234375133976,2.161733034554603,1.9341735599022913,0.7635670588235295,0.0060802860237433,64987.321516352706,0.005932250383094913,0.10229901001289253,0.12080229116954264,0.22227149055435924,0.24630577031921666,19964.072113614,0.21825328562407262,33.77837795681424,0.03477855365041036,162.02009229824858,0.5555073302469136,0.14889669729116622,0.15106471672480243,0.1397792910326987
58,458,48.5993,1.73319,25,2.80989,0,115,133,6,125,5,0.99252,44.65095,0.0,0.0,3.78571,5.106,1.44331,0.0,0.0,128.0,54.44359,0.00015,0.0,1.009,-1.0,8.382366,90.0037707482113,609.7419007520498,92.94409454986756,2.2276651036434525,1.9290042144890356,0.7635670588235295,0.006084027119458984,64907.67566824142,0.005926180169878228,0.10232574792922557,0.12094245885103712,0.22227149055435813,0.2462587315041208,19904.082671439137,0.21826091155880192,33.88868487322772,0.034803364487211545,161.90597330987106,0.5153838734567902,0.14921160951233717,0.15102681790237812,0.13983594683715386
59,459,48.6255,1.62069,25,2.9485,0,116,133,6,125,5,0.99694,44.67005,0.0,0.0,3.5,5.102,1.41785,0.0,0.0,128.0,54.44264,0.00013,0.0,0.942,-1.0,8.380088,90.1087350935127,609.7487423526514,92.93676681673348,2.1648136637300266,1.9359519402928,0.7630392156862745,0.0060802908431268985,64953.52551772113,0.005920887551632378,0.10231318835741716,0.12098370572005974,0.22227149055435894,0.2462417823548539,19947.03531908221,0.2183362594008123,33.76377510730131,0.03479114227330992,162.28213676232758,0.49508101851851855,0.14954442815540947,0.15097746793255062,0.13990954091689997
60,460,48.6214,1.58134,25,2.78725,0,115,133,6,125,5,0.99906,44.66827,0.0,0.0,3.10714,5.091,1.31549,0.0,0.0,128.0,54.43712,0.00016,0.0,1.03,-1.0,8.279811,89.92380159388397,609.7362557126454,92.91258565899801,2.4611093287536323,1.867107833049989,0.7635670588235295,0.006074566567743227,64963.73310894323,0.005960060448040796,0.10233678225382938,0.1209845584082867,0.22227149055435572,0.24620313812274885,19919.984609720486,0.21848746217307308,33.86505409523293,0.03486717278735349,161.8123756584398,0.4895833333333333,0.14998883654320574,0.1509313273118525,0.14001192927529596
61,461,48.6279,1.7432,25,2.87222,0,116,133,6,125,5,0.99912,44.68337,0.0,0.0,2.89286,5.106,1.27916,0.0,0.0,128.0,54.44012,0.00013,0.0,1.004,-1.0,8.379499,90.97367674632085,609.7442431282384,92.93904981276756,2.0745614594402415,1.8343328591951475,0.7630392156862745,0.006073188130229334,64980.851661997316,0.005926633079787855,0.10232403558919827,0.12098335575227875,0.2222714905543551,0.24619013820581218,19913.22741207904,0.21861218348156058,33.78763608579282,0.03486355457334774,162.03348912328937,0.4565007716049383,0.15041178995492788,0.15085292457166974,0.1401179190310185
62,462,48.6018,1.8482,25,2.81547,0,116,133,6,125,5,0.99807,44.65256,0.0,0.0,3.14286,5.128,1.42395,0.0,0.0,128.0,54.42525,0.00019,0.0,1.028,-1.0,8.343191,89.85852522111038,609.740867482562,92.93223223205831,2.356531363209271,1.9323587701735583,0.7635670588235295,0.006077919870494722,64985.87229617227,0.00593898008953431,0.10235899309630453,0.12096133615266481,0.2222714905543575,0.24619745522940054,19954.458366101757,0.2187686437796323,33.76989990987895,0.03493231273787513,161.88253892623703,0.41729359567901236,0.1508109513704231,0.15081169005494566,0.14017309427524638
63,463,48.6125,1.87595,25,2.89635,0,116,133,6,125,5,0.99266,44.64605,0.0,0.0,3.17857,5.14,1.51855,0.0,0.0,128.0,54.44588,0.00012,0.0,0.948,-1.0,8.342291,90.1117268619601,609.7429349284027,92.97814531095696,2.4506611658186777,2.0154792172214133,0.7630392156862745,0.0061007403427166575,64985.86279180853,0.0059379623852440855,0.10235177696778493,0.1208278118588931,0.21843044957529675,0.24621785550282688,19951.909304180004,0.2188756307485279,33.79222747425974,0.034918596124383854,161.8896734373436,0.4070216049382716,0.1510886263774626,0.1507851901025518,0.1402328480558706
64,464,48.5758,1.86654,25,2.97674,0,116,133,6,125,5,0.99252,44.60954,0.0,0.0,3.64286,5.111,1.53919,0.0,0.0,128.0,54.42295,0.00013,0.0,0.957,0.48251,8.428114,90.06557630109593,609.7342267428946,92.9921255460319,2.1880289783859483,2.0270068851126872,0.7630392156862745,0.006089143202134228,64994.111858762204,0.0059258421658327076,0.10233410104721381,0.12072009534586581,0.22005386451113051,0.2462368824199508,19915.463535814793,0.21897519867574328,33.77510089638792,0.034931070067231146,162.12326258028065,0.3979070216049383,0.1512797017458345,0.15078680699890087,0.1402902378475795
65,465,48.686,1.89088,25,3.03875,0,116,133,6,125,5,0.98922,44.71191,0.0,0.0,4.03571,5.122,1.53588,0.0,0.0,128.0,54.44864,0.00014,0.0,1.013,-1.0,8.298774,90.22821264392641,609.7451726328151,92.9771343240821,2.099181837431087,1.9756172688825626,0.7630243137254902,0.006095421134879267,64956.76032067924,0.005920396743260131,0.1023718468465062,0.12059641604277924,0.22227149055435455,0.2462763090084027,19997.029229701962,0.21907554922171998,33.85308404616368,0.03492694579871233,161.64887642467818,0.4239486882716049,0.15134261911572353,0.15076792437333902,0.14037360887636158
66,466,48.639,1.86492,25,2.95828,0,116,133,6,125,5,0.98891,44.66883,0.0,0.0,3.60714,5.107,1.55701,0.0,0.0,128.0,54.43934,0.00018,0.0,0.931,-1.0,8.401093,90.29429714226832,609.7446229294077,92.97156498921657,2.339477441992497,1.932959301569134,0.7632694117647059,0.006093260534678538,64978.586620044196,0.00590659165255262,0.10234779122032996,0.12055164146372215,0.21621282353206928,0.24622971858010578,19967.394540508725,0.21914574341412354,33.8428621645327,0.03496345123398482,161.929391035478,0.4556327160493827,0.1513693675018919,0.1508523928980024,0.1404940126200188
67,467,48.6811,1.83371,25,2.98581,0,116,133,6,125,5,0.98425,44.72127,0.0,0.0,3.64286,5.139,1.53569,0.0,0.0,128.0,54.46858,0.00018,0.0,0.977,-1.0,8.351803,92.34802093037015,609.7592694689937,92.99351892454004,2.5042879689619495,1.8984222927594616,0.7630313725490196,0.006092350074286174,64972.31228580067,0.005904477563075606,0.10235877813512986,0.1205616621230381,0.21843044957530003,0.2462619864272657,19943.674832166314,0.21925704902520948,33.84941628538532,0.035051655020993326,161.68312872260393,0.48056520061728397,0.15130879435446704,0.15092140861550427,0.14056194909348319
68,468,48.65,1.73392,25,2.88233,0,116,133,6,125,5,0.98272,44.68653,0.0,0.0,4.03571,5.114,1.50457,0.0,0.0,128.0,54.44668,0.00013,0.0,0.967,-1.0,8.353644,88.72655795363602,609.7570365404464,92.9757510492007,2.2770848384997313,1.9098941000094818,0.7630313725490196,0.006134793930946126,65035.393897810536,0.005897767964589455,0.10237164238670397,0.12075916591658138,0.21843044957529933,0.2462671384419119,19949.01398263835,0.2193065264667148,33.79580123336227,0.03508672759062015,161.97908952332776,0.5055941358024691,0.15144087453723018,0.15102950237399262,0.14062673356771455
69,469,48.6579,1.80972,25,2.89218,0,116,133,6,125,5,0.97918,44.68929,0.0,0.0,3.32143,5.128,1.41403,0.0,0.0,128.0,54.4953,0.00012,0.0,1.01,-1.0,8.226476,92.9238863879229,609.767918052081,92.98142962568646,2.536843067831194,1.9132354048851836,0.7630313725490196,0.006106014995510031,64956.28709197891,0.005894565403928995,0.10236421526756337,0.1208612486447137,0.22227149055435844,0.24628619732494103,19969.061467573294,0.21939634402137112,33.88845617977189,0.035100439959595324,161.69230733106585,0.5318769290123457,0.15159638785051674,0.1510692882255383,0.14062775728728802
70,470,48.5744,2.03985,25,3.0146,0,116,133,6,125,5,0.97729,44.58936,0.0,0.0,3.17857,5.132,1.48407,0.0,0.0,128.0,54.47881,0.00012,0.0,0.996,-1.0,8.41325,89.53563360264333,609.7678278107023,92.99594454678137,2.3211829658227043,1.996229043673227,0.7633745098039215,0.006114202032371263,65007.698201813575,0.005903918005040012,0.10235659424779747,0.12095430735355041,0.21621282353207272,0.2462669894472201,19960.306526384073,0.21934637903929938,33.828886997552566,0.03508382181520679,161.92198809977538,0.5337577160493827,0.1518180032863501,0.15118019406703842,0.14070989707013665
71,471,48.6208,2.2196,25,3.20746,0,116,133,6,125,5,0.97962,44.62239,0.0,0.0,3.07143,5.121,1.6879,0.0,0.0,128.0,54.49637,0.00015,0.0,0.959,-1.0,8.333539,90.33298891743244,609.7785709846635,92.94279245652332,2.429663449188426,2.1224998909392285,0.7630313725490196,0.006137431750964783,65023.246925195446,0.005882800761032746,0.10235124836342378,0.12092343721591019,0.22227149055435902,0.24624771776949592,20034.605360482354,0.219345175246656,33.83668461552373,0.03510144429087309,161.65223137067977,0.5480324074074074,0.15189767944445035,0.1512262298275465,0.14071615091947215
72,472,48.5274,2.21276,25,3.23772,0,116,133,6,125,5,0.97898,44.53596,0.0,0.0,3.53571,5.146,1.84931,0.0,0.0,128.0,54.47062,0.00013,0.0,1.01,0.47904,8.412194,86.4080809128096,609.78428377958,92.96078599877143,2.475275790284436,2.1288891501512444,0.7630313725490196,0.006106559225042152,64968.21491009635,0.005895886844842229,0.10235179991587619,0.12079471390446342,0.22005386451113063,0.24616405948910577,19878.421883692463,0.21927895524840144,33.81928394458912,0.03507588898511884,161.67592493884467,0.5111400462962963,0.15189186943200858,0.1511916740601,0.14068621443343582
73,473,48.6697,2.03491,25,3.36364,0,116,133,6,125,5,0.98262,44.66391,0.0,0.0,3.5,5.111,1.84455,0.0,0.0,128.0,54.47513,9e-05,0.0,1.014,-1.0,8.409576,90.22622484907875,609.7975239389417,92.94473009698106,2.0293980899585606,2.043536283360162,0.7630243137254902,0.006111177956673761,64947.695431038715,0.005873113937982278,0.10234318446812014,0.12065123835054126,0.22005386451113093,0.24612365712401252,20063.898752295514,0.21925546398343732,33.85805012267313,0.035023340678316535,161.52699555102663,0.4741994598765432,0.15177626388723686,0.1512040228488705,0.1406862313319468
74,474,48.599,1.8646,25,3.23486,0,116,133,6,125,5,0.98565,44.59289,0.0,0.0,3.67857,5.144,1.68566,0.0,0.0,128.0,54.43556,9e-05,0.0,1.026,-1.0,8.409211,89.87562242115754,609.8011610677065,93.01858740776532,2.246530258189657,2.0162515275826633,0.7621972549019608,0.0061120429056650254,65032.09371185954,0.005867402148593952,0.10239204706629235,0.12068580848433423,0.2162128235320686,0.2460413032570382,19964.898083131808,0.2192474090115885,33.881626270435476,0.0349466106558585,161.65771858758586,0.4486400462962963,0.1516644323512993,0.15119214561722216,0.14068854294850947
75,475,48.6903,1.81529,25,3.06353,0,116,133,6,125,5,0.97889,44.68806,0.0,0.0,3.53571,5.112,1.53567,0.0,0.0,128.0,54.45055,0.00012,0.0,0.975,-1.0,8.364458,90.46525848095366,609.8120901400451,93.012521350991,2.4453620961859293,2.011395167426661,0.7619678431372549,0.0061064124405503534,65009.437053537484,0.0058781871754254155,0.10238355985905306,0.12072354651727994,0.22005386451113199,0.2460439795396093,20098.71970649863,0.21921131253609172,33.80742956090857,0.0348712776566516,161.72805489539206,0.42939814814814814,0.15166302683245234,0.1512071687119405,0.14071736628436543
76,476,48.6596,1.99137,25,3.05871,0,116,133,6,125,5,0.98257,44.68428,0.0,0.0,3.25,5.131,1.48925,0.0,0.0,128.0,54.43062,8e-05,0.0,1.007,-1.0,8.406579,89.1837639020716,609.8162644109124,93.00362400299257,2.3989668223530205,1.9348224230254247,0.7622129411764706,0.0060959429693387334,64985.39628492097,0.0058751506369168855,0.10239018613777719,0.1207308333605567,0.2184304495753008,0.24597272041312593,19982.160632886276,0.21918934078042757,33.859732733832466,0.03483008817666612,161.70955951377914,0.4357638888888889,0.15162638171172713,0.15123945964361368,0.14076384157485847
77,477,48.7078,2.11052,25,3.00084,0,116,133,6,125,5,0.97667,44.74137,0.0,0.0,3.71429,5.116,1.64761,0.0,0.0,128.0,54.46002,0.00015,0.0,0.951,-1.0,8.404742,88.8552954002475,609.8297249742538,92.99933742482833,2.42941210298827,1.8539525556082879,0.7622654901960784,0.006113390578226691,64857.02977814162,0.005880742295730236,0.10238290552920329,0.12062903507081699,0.22227149055435472,0.2459918548547026,19960.52083232145,0.2191947471714627,33.84526645990066,0.03482576238536409,161.64830366774484,0.42896412037037035,0.15156059187240578,0.15122543876552288,0.14080116491544553
78,478,48.6686,2.11169,25,2.98415,0,116,133,6,125,5,0.98179,44.71128,0.0,0.0,3.64286,5.122,1.75177,0.0,0.0,128.0,54.44913,0.00013,0.0,1.012,-1.0,8.319265,89.12964719528962,609.8302452019333,93.02285286289151,2.341364051911472,1.867540459756404,0.7619368627450981,0.00611653696884133,64920.15340564629,0.005888231955040701,0.10242694259459341,0.12066460996842185,0.21843044957529778,0.24595311632125474,19982.082189078366,0.21917648255830768,33.908785973066166,0.03476515130106334,161.61234290381876,0.39838927469135804,0.15152438025262369,0.15124586028819978,0.14086564692922282
79,479,48.7383,1.86092,25,3.0256,0,116,133,6,125,5,0.98495,44.76855,0.0,0.0,4.14286,5.096,1.75716,0.0,0.0,128.0,54.48883,0.00013,0.0,0.979,-1.0,8.431979,89.83534594857464,609.8458381286706,92.96614779724344,2.33569900601538,1.8835060403030368,0.7618854901960784,0.006117323240036006,64934.16785090635,0.0058999442469522805,0.10241314682969267,0.12076280579990517,0.2222714905543545,0.24595201861619134,19970.835865744953,0.21911681640362848,33.885820553626544,0.034761107121939035,161.66226368421212,0.3719618055555556,0.151357444034695,0.15122083073149994,0.14089339647041407
80,480,48.6615,1.85209,25,2.99564,0,116,133,6,125,5,0.98566,44.70341,0.0,0.0,3.64286,5.093,1.53219,0.0,0.0,128.0,54.48572,0.00014,0.0,0.955,0.48341,8.336502,87.15102224521134,609.8471987820583,92.99756598721713,2.2964002311091107,1.8296669989810972,0.7621313725490196,0.006108341404422622,65009.99031418473,0.005874503891305865,0.10243846543608694,0.12096352789922167,0.22005386451113104,0.24594518085448944,19952.928226414548,0.2190891440262017,33.88484851224923,0.034746386050093336,161.70446585897852,0.3254243827160494,0.15120263476577317,0.15121584332227545,0.14092046894899551
81,481,48.6825,1.85921,25,2.98099,0,116,133,6,125,5,0.98798,44.7137,0.0,0.0,3.57143,5.124,1.52484,0.0,0.0,128.0,54.52121,0.00016,0.0,0.969,-1.0,8.462192,90.39330089280722,609.8598126860259,92.9763229601005,2.721655262985949,1.902944707465454,0.7619368627450981,0.006127824510713806,65011.4592648812,0.00586609680915952,0.10241792545454884,0.12125726685582248,0.22227149055435635,0.24593229819595913,19966.228153041237,0.2190587075735795,33.845882086106286,0.03476112923526772,161.78991850643843,0.3068576388888889,0.15104274528339032,0.15119951780509613,0.14092852724740715
82,482,48.6371,1.94656,25,2.92377,0,116,133,6,125,5,0.98854,44.66519,0.0,0.0,3.46429,5.125,1.5298,0.0,0.0,128.0,54.51684,0.00015,0.0,0.998,-1.0,8.264487,90.2983275772333,609.8645635303038,92.99140738342963,2.381429335164141,1.9684485610892455,0.7624592156862745,0.0061195771238161025,65041.46880881504,0.005882837579618242,0.10241338249411659,0.12153386216081959,0.2222714905543596,0.24588425923942825,19924.479268451818,0.21906585822054478,33.79010160469714,0.03470391299668711,162.02382768541662,0.27975501543209874,0.15091779118855225,0.15116924981383265,0.14089966563328285
83,483,48.6173,2.06427,25,2.96669,0,116,133,6,125,5,0.99117,44.63542,0.0,0.0,3.46429,5.104,1.60809,0.0,0.0,128.0,54.5311,0.00019,0.0,0.953,-1.0,8.280434,92.26848797623747,609.8800486600422,92.98243206117525,2.723273866133763,2.0266657275420177,0.7619368627450981,0.006118597328233619,65028.9891263935,0.005883683401007547,0.10239819130331555,0.12179521014666324,0.22005386451113088,0.2458243552970784,19929.63295223282,0.21904798530199926,33.80649896315586,0.03466963995915115,161.81817331385574,0.2649980709876543,0.15068049404752093,0.15115043003912623,0.14089311251280753
84,484,48.5649,2.07812,25,3.03448,0,116,133,6,125,5,0.99254,44.60232,0.0,0.0,3.46429,5.104,1.71572,0.0,0.0,128.0,54.52572,0.00014,0.0,0.996,-1.0,8.339625,89.96646146973559,609.8832016519007,92.97110312831822,2.492610068812098,2.064155052063896,0.7630313725490196,0.006114360301879173,64969.99904171328,0.0058788670902054875,0.10240520893527318,0.12210062943752623,0.2162128235320717,0.24581635328549314,19853.758705156357,0.21904937650345013,33.8795371349947,0.03461556694469698,161.5397136382335,0.2455150462962963,0.15051676748626303,0.15114553014291493,0.14088896355802277
85,485,48.596,1.97138,25,3.12669,0,116,133,6,125,5,0.98427,44.63454,0.0,0.0,3.28571,5.094,1.72716,0.0,0.0,128.0,54.52098,0.00015,0.0,1.049,-1.0,8.219106,89.99106299387874,609.8981197257525,92.92639915615702,2.4761697224132306,2.0289685668378525,0.7619678431372549,0.006109662984227817,64914.49048636307,0.005873045183643302,0.10239402494844244,0.1222976225050622,0.22227149055436135,0.24577802505186752,19867.6289859375,0.21901811684811034,33.77256285114053,0.03456255458741856,161.76068841602876,0.25733024691358025,0.1504169232208885,0.15116184685167047,0.14092515031052488
86,486,48.5894,1.97752,25,3.11754,0,116,133,6,125,5,0.98581,44.6376,0.0,0.0,3.35714,5.095,1.63163,0.0,0.0,128.0,54.49687,0.00012,0.0,1.048,-1.0,8.311384,91.96454592594546,609.9030505837532,92.92351835789628,2.434281493383412,1.9341530313852813,0.7622129411764706,0.006114288209943275,64987.00127106846,0.005876696089718649,0.10238500223802374,0.12252769570602184,0.22227149055435844,0.24575378745022344,19869.394927519264,0.2190047889110599,33.814779587733895,0.034516676067171896,161.7438858377338,0.26398533950617287,0.15041499738403086,0.15115225344026048,0.14093821757853048
87,487,48.5873,1.96895,25,3.02764,0,116,133,6,125,5,0.9861,44.64783,0.0,0.0,3.96429,5.116,1.63446,0.0,0.0,128.0,54.505,0.00021,0.0,0.915,-1.0,8.207615,90.43790782905204,609.9080229831336,92.9273395733518,2.384166050845366,1.9357839539734039,0.7619678431372549,0.00612586429255913,65016.69119868892,0.0059021176819170915,0.10240436588283611,0.12279993899099846,0.22227149055436013,0.24569179684551953,19869.316525101935,0.21896671593511646,33.82636779031636,0.03452321224372376,161.80236652794355,0.2564139660493827,0.15042798925658452,0.15114227297299024,0.14094771309772186
88,488,48.5928,1.98902,25,2.99562,0,116,133,6,125,5,0.99202,44.65394,0.0,0.0,3.32143,5.102,1.63032,0.0,0.0,128.0,54.4936,0.0001,0.0,1.006,0.48302,8.342564,90.9977492885852,609.9145991409051,92.88560805375357,2.469207716535254,1.962072662904323,0.7628388235294118,0.006129533091079976,65020.149654228524,0.00589604366767853,0.10240412549114408,0.123069520713135,0.22227149055435969,0.24569151602269373,19917.916496746864,0.21888733681398506,33.830664363908184,0.03452896570220451,161.64025233875972,0.2536651234567901,0.15044001778335414,0.1511247888387726,0.14103890976285835
89,489,48.5488,1.93952,25,3.14425,0,116,133,6,125,5,0.99216,44.60767,0.0,0.0,3.53571,5.093,1.647,0.0,0.0,128.0,54.49594,0.00017,0.0,1.004,-1.0,8.2991,90.78523211698813,609.9263640487039,92.9201256463959,2.3122896083827587,1.9881481961219083,0.7619368627450981,0.0061361367460435355,64940.78190571828,0.005887401317673761,0.10243680150886696,0.12337686343055977,0.2222714905543586,0.24567981834040506,19832.641157477523,0.21880890289710303,33.7949789541739,0.03452776050296273,162.12727326170355,0.28665123456790126,0.1504430305490469,0.15110511559917628,0.14115385716666295
90,490,48.5529,1.92909,25,3.05852,0,116,133,6,125,5,0.98635,44.60684,0.0,0.0,3.60714,5.103,1.60207,0.0,0.0,128.0,54.48643,0.00011,0.0,0.991,-1.0,8.285111,89.20078441363705,609.9245030676516,92.90718529666229,2.233828324024047,1.978357656290617,0.7629951764705881,0.006148391854739296,64976.167948259805,0.005886140367731083,0.10243887276014432,0.12370618633610816,0.22227149055435869,0.24567250719434494,19854.273392006842,0.21874024688078342,33.76706478919512,0.034506226777515824,162.02778967023136,0.3370949074074074,0.15054207461117713,0.1510928129103875,0.1413127286213956
