,frame_number,SITI.SI,SITI.TI,VCA. E,VCA. h,VCA. epsilon,VCA. L,VCA. avgU,VCA. energyU,VCA. avgV,VCA. energyV,AGH.Blockiness,AGH.Spatial Activity,AGH.Letterbox,AGH.Pillarbox,AGH.Blockloss,AGH.Blur,AGH.TemporalAct,AGH.Blackout,AGH.Freezing,AGH.Exposure(bri),AGH.Contrast,AGH.Interlace,AGH.Noise,AGH.Slice,AGH.Flickering,cambi,temporal,noise,cubrow.0.5,color_fulness,staticness,movement,cubcol.0,cubrow.0.3,blockiness,saturation,cubrow.0.6,cubrow.1.0,cubcol.0.3,tone,cubcol.0.5,blur,cubcol.1.0,contrast,cubcol.0.6,uhdhdsim,fft,cubrow.0
45,45,49.5535,3.5057,25,6.77707,0,116,133,6,125,5,0.9907,45.17575,0.0,0.0,3.46429,4.902,2.92677,0.0,0.0,127.0,55.36946,0.00013,0.0,0.99,-1.0,8.336976,2.5692467391405525,0.21621282353206528,0.2496077461819882,161.75356605854824,608.6798484545219,2.3872492283950617,0.0060000890382520865,0.21758552375914766,2.363970304908802,33.65893102575232,0.1334184357389296,0.14132692012636633,0.025935886253057115,0.7652713725490197,0.15260677723522575,21538.96412784256,0.006122985746409389,89.20572353369816,0.14636828999258716,92.88073780278026,65169.63603677167,0.10431452899661876
46,46,48.5812,3.78212,24,5.49779,0,116,132,6,125,5,0.99115,44.37085,0.0,0.0,3.46429,5.098,2.97224,0.0,0.0,127.0,55.34623,0.00014,0.0,0.943,-1.0,8.292815,2.534394480333408,0.21621282353206603,0.24946868759940904,161.5945251102106,608.7358453917223,2.279176311728395,0.006028436924182839,0.21739484940291007,2.5437535337889816,33.641976250542534,0.13355071548008776,0.14064290653765651,0.02586019661965783,0.7652713725490197,0.15292407397031857,20017.50121258349,0.006140215362062145,89.20899628056365,0.14638927867804022,93.03031117006913,64882.26687570058,0.1042387991534446
47,47,49.0882,3.89996,24,5.639,0,116,132,6,125,5,0.98565,44.76759,0.0,0.0,3.64286,4.978,3.21453,0.0,0.0,127.0,55.39494,0.00017,0.0,0.992,-1.0,8.299822,2.535592633403879,0.2139951974888382,0.24945625486209008,161.48054731429158,608.8076607402822,2.0401716820987654,0.0059974203946064385,0.21730185093048016,2.799825593427761,33.68359619894146,0.13371164415286413,0.14003491002538296,0.02576904713913884,0.7652713725490197,0.1526336911014974,21127.608710604723,0.006140970708569459,88.79737417735669,0.1464337917104067,93.07736349781548,65213.27388711122,0.104243795809283
48,48,49.9469,4.005,25,5.66934,0,116,132,6,125,5,0.98373,45.50414,0.0,0.0,4.03571,4.879,3.31554,0.0,0.0,127.0,55.41077,0.00015,0.0,0.952,0.4856,8.382366,2.5012938074449695,0.21621282353206248,0.24945870635078338,161.4243102381774,608.8511390357344,1.8800636574074074,0.005981353547550829,0.21723380176672516,2.6257668891416635,33.67341519579475,0.1338956796440301,0.13936144001227224,0.025735693583161617,0.7652713725490197,0.15206868372769428,22563.006910685268,0.006137583882276404,91.26832326406753,0.14657023917214942,92.77017294048048,65421.2064725727,0.1042980857749348
49,49,49.25,4.06066,24,5.9537,0,116,133,6,125,5,0.96876,44.94901,0.0,0.0,3.75,4.965,3.41181,0.0,0.0,127.0,55.43763,0.00019,0.0,0.978,-1.0,8.480942,2.577453483752006,0.21399519748883788,0.2494045042041394,161.4538476645448,608.9089292435374,1.789110725308642,0.005965140030425562,0.2170607049318131,2.927762581211995,33.732570130148055,0.13389689589047774,0.13880258344589935,0.025765316094408016,0.7652713725490197,0.15180225039717823,21090.549570472693,0.006137233122252486,88.98915874235213,0.14665481548162204,92.963530001038,65073.55238730986,0.10431742409441952
50,50,48.4304,4.30532,24,5.15722,0,116,132,6,125,5,0.9813,44.23444,0.0,0.0,3.89286,5.126,3.45333,0.0,0.0,127.0,55.42683,0.00015,0.0,0.972,-1.0,8.412339,2.659882562133442,0.21621282353206359,0.24923968136383837,161.37189656451062,608.9344477653536,1.875,0.00597491188792822,0.2168137756898648,2.852879429616613,33.62535227080922,0.1338098602146536,0.13831994488938118,0.0257217128144288,0.7652713725490197,0.15170915332262003,19946.81790430522,0.006131735217368888,92.03839561637763,0.14667931879745866,93.15959740557837,64890.76987028935,0.10428387156545019
51,51,48.8726,4.22472,24,6.03573,0,116,132,6,125,5,0.99103,44.53476,0.0,0.0,4.0,4.965,3.66699,0.0,0.0,127.0,55.48069,0.00015,0.0,0.906,-1.0,8.333895,2.7376507641649477,0.21621282353206506,0.24920738046939384,161.428392816469,608.9671235013539,1.9358603395061729,0.0059739312676280725,0.21661597811280064,2.4747602164322804,33.70680801956742,0.13374511780825896,0.13777763321840183,0.0256839730389949,0.7652713725490197,0.15134209114108446,21171.371697316503,0.006127464053324619,89.08872246496774,0.14675946385435537,93.03990075719895,65182.5577936171,0.10425106777419936
52,52,49.7101,4.12535,25,5.64406,0,116,133,6,125,5,0.98987,45.29183,0.0,0.0,3.75,4.881,3.59719,0.0,0.0,127.0,55.50533,0.00022,0.0,0.966,-1.0,8.28668,2.7389187336383873,0.2162128235320648,0.2491561673038834,161.5257686719062,608.9663413612099,2.0285011574074074,0.005989527320078948,0.2164913390749579,2.9387719164233324,33.76403959297839,0.13374589596736594,0.13718943480756057,0.025696404505012663,0.7652713725490197,0.15124901756817638,22185.737376314333,0.0061395515473360845,92.10074940440244,0.1468820185873019,92.80430190267262,65325.892781213704,0.10431496058024992
53,53,49.1313,4.0781,24,5.09447,0,116,132,6,125,5,0.98859,44.80693,0.0,0.0,3.67857,4.976,3.51213,0.0,0.0,127.0,55.51787,0.00015,0.0,0.96,-1.0,8.311391,2.6999161104746983,0.21621282353206397,0.2490748737959068,161.50571757307878,608.9669346277922,2.126736111111111,0.005977967645119738,0.21632669348218836,2.5451851240589565,33.6949494915244,0.13370422815428434,0.13657512665001106,0.025655064313805962,0.7653011764705884,0.1514440145242877,21216.62288578097,0.0061446037864444514,92.01441436934813,0.14696469751974403,92.85717199312981,65179.42308367116,0.10429425981724598
54,54,49.3805,3.9549,24,4.56942,0,116,133,6,125,5,0.99012,45.0241,0.0,0.0,3.82143,4.925,3.4708,0.0,0.0,127.0,55.52067,0.00013,0.0,0.997,-1.0,8.307206,2.6854670390069195,0.21399519748883744,0.24909315195715584,161.66824995736252,608.942754619528,2.318624614197531,0.005992011281057307,0.21615977062949635,2.6070652810391075,33.715746844256365,0.13363947340800847,0.13601324649104227,0.025700138372807185,0.7652713725490197,0.15133149310444224,21674.90173992247,0.006145890040219776,91.47146624726744,0.14708140488394453,92.833701818468,65263.0162793151,0.10430558269898188
55,55,49.1367,4.03103,24,4.48238,0,116,132,6,125,5,0.98815,44.81651,0.0,0.0,3.28571,4.975,3.3625,0.0,0.0,127.0,55.53457,0.00016,0.0,1.008,-1.0,8.36867,2.695919228171553,0.21399519748883924,0.24908582312515593,161.51121777959722,608.9185626378771,2.5964988425925926,0.005982676850320424,0.21597818433323604,2.673108676202335,33.66175182954765,0.1336482757402423,0.1355443539463834,0.025727015353020913,0.7652713725490197,0.15092712776015788,21301.119513851663,0.006130189690436646,92.36324884438892,0.14716224287719198,92.89691554379736,65263.80848643676,0.10432439049071182
56,56,49.2321,3.88033,24,4.50741,0,116,132,6,125,5,0.99162,44.87336,0.0,0.0,3.78571,4.969,3.42928,0.0,0.0,127.0,55.52101,0.0002,0.0,0.965,0.47865,8.334958,2.728029490488944,0.21399519748883847,0.24903460834558336,161.88002661076155,608.8625806512083,2.824363425925926,0.005979214446113888,0.2158715118528812,2.546444356019775,33.64001672061873,0.1336031936111544,0.13503623126244085,0.0256748055398726,0.7652713725490197,0.15073459608749756,21439.617706380788,0.006120425514746776,89.50642803461207,0.14724376151995078,92.85670209510401,65273.449413513015,0.10431497833156245
57,57,49.3847,3.54501,24,4.49382,0,116,132,6,125,5,0.98401,45.02948,0.0,0.0,3.07143,4.941,3.29963,0.0,0.0,127.0,55.53539,0.00018,0.0,1.018,-1.0,8.16214,2.701474815352447,0.21621282353206586,0.24903085455138801,161.7153784578015,608.8045279474791,3.0455729166666665,0.0059828525211190735,0.2159519121523191,2.3966866397727147,33.677137021665224,0.13356495057619155,0.13456640704973685,0.025714087740522053,0.7653011764705884,0.15082234046173318,21572.543942672353,0.006134616711369107,90.5590870650816,0.1472734705612331,92.79310353998059,65298.131864215095,0.1043192878708451
58,58,49.5655,3.55163,24,4.28012,0,116,132,6,125,5,0.98037,45.1679,0.0,0.0,4.07143,4.917,3.00839,0.0,0.0,127.0,55.51953,0.00014,0.0,0.95,-1.0,8.330892,2.628014448370408,0.21399519748884463,0.24901045184858603,161.62338544507307,608.7167944634082,3.2219810956790123,0.0059817552289849335,0.21609064828993912,2.2861444919920584,33.68196181309076,0.13356826469009372,0.1341686377893744,0.025690932948742737,0.7653764705882353,0.15088509284916204,21803.9254860739,0.00612944366961118,92.02193083598002,0.1473500536774007,92.7532110307812,65238.35239209993,0.10431501035454142
59,59,49.5909,3.34401,24,4.16702,0,116,132,6,125,5,0.97977,45.20279,0.0,0.0,3.25,4.921,3.01332,0.0,0.0,127.0,55.53341,0.00012,0.0,0.996,-1.0,8.271654,2.632302575067657,0.21399519748883633,0.24899768042033135,161.76499402082248,608.6350360930619,3.429735725308642,0.005954255564869558,0.21621728571511947,2.3121370448668865,33.694327460394966,0.13359090249087327,0.13372870796295144,0.02569318106814827,0.7664627450980392,0.15058790616585133,21869.710242855264,0.006136085652564294,89.4882591506752,0.14741064601041612,92.76205747240554,65298.350668128856,0.10430452787714253
60,60,49.6397,3.33266,24,3.99951,0,116,132,6,125,5,0.98816,45.24893,0.0,0.0,3.5,4.93,2.83391,0.0,0.0,127.0,55.49002,0.00017,0.0,0.965,-1.0,8.393971,2.54880092516489,0.21399519748883633,0.24893994898716953,161.83169596911648,608.5295677418734,3.6568769290123457,0.00596962305733996,0.21638242145355732,2.389715541742584,33.67665665237992,0.13372559654360203,0.1324747913040947,0.02571550838755809,0.7655768627450981,0.1504283116781269,21955.311444788047,0.006120281732974935,88.57190922786832,0.14786848174212475,92.66404598129499,65295.85165055541,0.10431574624519613
61,61,49.608,3.41749,24,3.92982,0,116,132,6,125,5,0.99468,45.22289,0.0,0.0,4.39286,4.932,2.82174,0.0,0.0,127.0,55.43035,0.00013,0.0,1.043,-1.0,8.325797,2.5503706145083576,0.21399519748883633,0.2490615723692102,161.82486666170132,608.4324171561482,3.846016589506173,0.00596337700668266,0.2167099942062462,2.4936531919773195,33.63086634506414,0.13386154860308713,0.131417514720732,0.025778471383130535,0.7653239215686275,0.15022445293430087,21863.267482593466,0.006158111316387702,91.37466659281424,0.14832218810965914,92.6929362530427,65237.323296995804,0.10437151171710687
62,62,49.5965,3.14328,24,4.08617,0,116,132,6,125,5,0.99009,45.20793,0.0,0.0,3.57143,4.963,2.8978,0.0,0.0,127.0,55.39734,0.0001,0.0,0.961,-1.0,8.387309,2.5660400995883665,0.2139951974888341,0.24925228990132292,161.7255223592498,608.3128257570507,3.9934895833333335,0.0059683597959496225,0.21711505147550467,2.360130806733549,33.727856671368635,0.1340809162390206,0.13028118799697583,0.025784002112549387,0.7669529411764706,0.14974844438462792,21835.102492252474,0.006122049243655832,89.74246787353681,0.14889771930928544,92.68468516360797,65283.76475060949,0.10452960800052877
63,63,49.6312,3.12042,24,3.90934,0,116,132,6,125,5,0.9972,45.24534,0.0,0.0,3.42857,4.957,2.65811,0.0,0.0,127.0,55.37417,0.00012,0.0,0.992,-1.0,8.267927,2.473584174110407,0.21399519748883644,0.24936034753570008,161.33371369843786,608.2069723195799,4.102623456790123,0.00591162452535247,0.2174991420532013,2.186273096929067,33.787768893771705,0.13422049683161794,0.12892952026838234,0.025799483355870234,0.7663803921568628,0.14926440536052626,21812.447467007365,0.006146570503310297,91.37263852113844,0.14948131011618762,92.67177543662383,65268.068432025175,0.10457362695616124
64,64,49.57,3.07182,24,3.72127,0,116,132,6,125,5,0.99316,45.19199,0.0,0.0,4.10714,4.941,2.63971,0.0,0.0,127.0,55.3338,0.0001,0.0,0.996,0.47878,8.261061,2.4537060840309906,0.21399519748884024,0.2494074773962631,161.71681027585416,608.0749215378959,4.197916666666667,0.005919206647986118,0.2176987505941603,2.249926160027351,33.740608497902194,0.13423385918491043,0.12748277334456265,0.025767791434812923,0.7663952941176471,0.14891470634305456,21771.131170813453,0.006139755749366191,92.3984075716813,0.1499064327436202,92.72630077825352,65226.3065244422,0.10455773155623996
65,65,49.7011,2.75106,25,3.90468,0,116,132,6,125,5,0.98758,45.32698,0.0,0.0,3.96429,4.899,2.5935,0.0,0.0,127.0,55.3873,0.00014,0.0,1.001,-1.0,8.200879,2.440969983140009,0.21621282353206006,0.249527134961174,161.4257597069078,607.9481174463849,4.299189814814815,0.005932023718968146,0.21803057853407798,1.8970772987840059,33.78552396797839,0.13445554729045808,0.12612682803842734,0.025752979265288568,0.7669529411764706,0.1486328731411428,21906.18899682648,0.006147521929504427,92.61521304371112,0.15035408244053364,92.64764441786798,65235.58303314718,0.10457213748879984
66,66,49.7207,2.8799,25,3.77753,0,116,133,6,125,5,0.9876,45.37392,0.0,0.0,3.82143,4.896,2.31661,0.0,0.0,127.0,55.33641,0.00015,0.0,1.01,-1.0,8.243222,2.3396717604739474,0.21399519748883775,0.24968754679026092,161.789967620761,607.8096695952426,4.29369212962963,0.005915403744674841,0.21839231604338483,2.2281848413431575,33.77243343400366,0.13459364927724932,0.12483733993255597,0.025774426355514,0.7669607843137255,0.1485780400179209,21797.26699266972,0.006166778040370846,89.89394396263577,0.150872950104293,92.56910280534022,65217.624371206504,0.10462762016552027
67,67,49.7659,2.81238,25,3.58031,0,116,133,6,125,5,0.99423,45.42485,0.0,0.0,3.60714,4.91,2.42857,0.0,0.0,127.0,55.33226,0.00016,0.0,0.925,-1.0,8.308897,2.2599628320649026,0.21621282353206225,0.2497569652652489,161.95662490177347,607.6883271490822,4.163966049382716,0.005929384764976383,0.21866805455410626,1.9607294486904758,33.70819110634886,0.13476130393762217,0.12363562472865897,0.025814325830982383,0.7669458823529411,0.14855640211163543,21874.326628079216,0.006158365316331297,89.52579365670786,0.15134713577468636,92.62999762653416,65145.09925529588,0.1046861166521047
68,68,49.7945,2.59209,25,3.52307,0,116,133,6,125,5,0.98992,45.46143,0.0,0.0,3.64286,4.922,2.37211,0.0,0.0,127.0,55.28087,0.00018,0.0,0.972,-1.0,8.347097,2.2050770162590116,0.2162128235320667,0.24977510700630706,161.83052492514565,607.5536973160085,4.041570216049383,0.005908813384113229,0.21887475936172474,2.0417423386515368,33.76928202311198,0.13497939962517103,0.12233277759806899,0.025951480217656635,0.7669529411764706,0.14860887063315653,21825.21489932914,0.006156873076911632,91.28960912629947,0.15178225623392136,92.60410388726633,65132.236964419506,0.10466078061884647
69,69,49.8062,2.26931,25,3.39115,0,116,133,6,125,5,0.98963,45.48239,0.0,0.0,4.14286,4.913,2.17575,0.0,0.0,127.0,55.19098,0.00015,0.0,1.047,-1.0,8.290194,2.1607801907331083,0.21621282353206484,0.24991210716476175,162.29271170041153,607.4398409162727,3.845437885802469,0.005923022612460813,0.21925416094692524,2.197649612342154,33.73830555103443,0.13520857685313342,0.12135612138849164,0.02598564566479574,0.7652862745098039,0.14863632639601362,21856.836469775888,0.00615115557427635,90.09482173974635,0.15207668871306582,92.58996677843635,65108.755684899326,0.10463290622426968
70,70,49.8107,1.98926,25,3.33682,0,116,133,6,125,5,0.98962,45.48247,0.0,0.0,4.25,4.892,1.89508,0.0,0.0,127.0,55.16111,0.00013,0.0,0.954,-1.0,8.339538,2.0922212802534217,0.21621282353206692,0.2501136165229128,161.84272587287285,607.3159276947079,3.6257233796296298,0.005901418218501801,0.21971288990583543,2.156134570039557,33.78920661078559,0.1355883672951915,0.12036276025615018,0.0260278898392689,0.7650411764705883,0.1486163546357824,21876.0412535663,0.006150446324372871,87.89656373594988,0.15241085412880942,92.60536500844444,65147.35413692729,0.10475422660558585
71,71,49.8597,1.92281,25,3.1729,0,116,133,6,125,5,0.99056,45.53283,0.0,0.0,4.14286,4.885,1.6435,0.0,0.0,127.0,55.11577,0.00013,0.0,0.982,-1.0,8.354128,2.008915754580579,0.21621282353206503,0.25021666862809777,162.0734295153993,607.2107949880747,3.5229070216049383,0.005924241749189102,0.2201129342670678,2.296546795368726,33.78314849476756,0.13582232038343353,0.11940615073562941,0.026142712259522475,0.7647058823529411,0.14890118208695843,21921.89400830755,0.006164063376112403,89.31376149334878,0.15259785595739725,92.6310123158175,65193.94209284185,0.10485508437993692
72,72,49.8423,1.92737,25,3.17263,0,116,133,6,125,5,0.99589,45.52804,0.0,0.0,3.64286,4.879,1.58361,0.0,0.0,127.0,55.07794,0.00012,0.0,1.023,0.48611,8.287606,1.9889276438780534,0.21621282353206647,0.25014056638331833,162.208474229765,607.0953429025083,3.26171875,0.00590509578577509,0.22027619062991352,2.2173285544700274,33.69438001844618,0.13607941556434158,0.11846187911026128,0.02628941302258263,0.7646980392156864,0.14901121612379678,21908.23166612934,0.0061746898043237835,88.80134418471329,0.15257556663415342,92.6086717144443,65145.04199458531,0.10484431635959042
73,73,49.8258,1.91984,25,3.00172,0,116,133,6,125,5,0.99464,45.51746,0.0,0.0,4.03571,4.888,1.58663,0.0,0.0,127.0,55.0563,0.00012,0.0,1.04,-1.0,8.391741,2.0129848306037332,0.21621282353206653,0.25024839556468387,162.09747967557135,606.9983373253218,2.9931520061728394,0.0059097644014328345,0.2205585115062122,2.3417912304880475,33.79499590838397,0.13637834127941945,0.11785007290267122,0.026305670706506096,0.7641623529411765,0.14908781726182396,21888.672876030745,0.006158917829577884,91.67614283112314,0.15253812409367135,92.61090075015629,65151.81671285781,0.10479153957104076
74,74,49.8197,2.07723,25,2.91509,0,116,133,6,125,5,0.99582,45.5109,0.0,0.0,3.78571,4.863,1.58463,0.0,0.0,127.0,55.03575,0.00015,0.0,1.09,-1.0,8.351868,2.0145204549279327,0.21621282353206564,0.2504025166830303,162.1046302901815,606.9011543813994,2.687451774691358,0.005905223700298543,0.22097868444166485,2.1514732784174173,33.82239862135899,0.13674556233058344,0.11724510769242154,0.026375997354827378,0.7641701960784315,0.1488281445494309,21902.18983774144,0.006172572420332222,89.53950377945071,0.15262739579783596,92.5897287478012,65229.11442574058,0.10479897897446225
75,75,49.7845,2.23047,25,3.04793,0,116,133,6,125,5,0.98964,45.47996,0.0,0.0,3.89286,4.887,1.72079,0.0,0.0,127.0,55.02382,8e-05,0.0,1.015,-1.0,8.431994,2.057234166644494,0.2162128235320656,0.25049242377803604,162.42667044117246,606.8147901168296,2.368007330246914,0.0058914774577204995,0.22132933459854637,2.195731023772349,33.65919626494985,0.1370413818606342,0.11647304659657616,0.026407809448113106,0.7641623529411765,0.14847954932103521,21910.777090843883,0.0061638109971540395,87.35555158238049,0.1526108772107713,92.615740372354,65252.12975285826,0.10489657635264676
76,76,49.7391,2.14781,25,3.03306,0,116,133,6,125,5,0.99346,45.45014,0.0,0.0,3.85714,4.871,1.86135,0.0,0.0,127.0,55.02259,0.00012,0.0,1.037,-1.0,8.39986,2.102104171916434,0.21621282353206253,0.25051196458394553,162.0829661280736,606.7282930128613,2.212625385802469,0.0058948485851466215,0.22152461146016675,2.0121695916439184,33.79105122884115,0.13720903585766436,0.1157931947430956,0.026479726353306626,0.7642149019607843,0.14818647434003587,21869.512088869797,0.006155854475986076,89.51611879506042,0.15255799486550342,92.6115510412472,65163.486145760304,0.10489422168571973
77,77,49.7525,2.15979,25,3.12761,0,116,133,6,125,5,0.98791,45.46659,0.0,0.0,3.71429,4.891,1.7862,0.0,0.0,127.0,55.02277,0.0001,0.0,0.937,-1.0,8.325276,2.0914749094384804,0.21621282353206672,0.25056273452662836,162.02007884236434,606.6597841737585,1.8986786265432098,0.005884234986232323,0.22186478366149154,1.8728155915236833,33.82220402470341,0.13745573869823244,0.1151184573956958,0.02653162882708187,0.7641623529411765,0.14790061929500534,21885.33543586967,0.006144682828730415,89.05827641521496,0.1525322421670038,92.57697603890352,65263.98310616112,0.10485318985285476
78,78,49.6607,2.32341,25,3.27454,0,116,133,6,125,5,0.98773,45.3888,0.0,0.0,3.46429,4.911,1.80001,0.0,0.0,127.0,55.01111,0.00012,0.0,1.027,-1.0,8.359483,2.094794822532324,0.21621282353206558,0.25064255274073866,162.12071291463104,606.58824944131,1.6174286265432098,0.005890639220658625,0.22219126797098113,1.8388447270134602,33.78297217098283,0.1376395495344848,0.11506468453391996,0.026573713215413332,0.7644599999999999,0.14757526816436556,21774.42239174643,0.006160031436737564,90.99103426874687,0.15261611445335677,92.60163706188578,65180.76191562251,0.10489544361114252
79,79,49.6341,2.5244,25,3.12821,0,116,133,6,125,5,0.9914,45.36292,0.0,0.0,3.10714,4.89,1.93967,0.0,0.0,127.0,55.02363,0.00011,0.0,0.974,-1.0,8.330495,2.173595876174274,0.21621282353206683,0.2506316100203451,162.0585570080665,606.5312291947954,1.3508873456790123,0.005886569857714564,0.2224490505491491,2.005742389678603,33.85281692316502,0.13775088532693275,0.11517212659656814,0.026571272852396115,0.7647803921568628,0.1471918592903457,21722.68115737021,0.006156934773764034,88.46932967971885,0.1526782853850545,92.61514256296925,65225.0540893085,0.10491271708045108
80,80,49.5483,2.64362,25,3.27974,0,115,133,6,125,5,0.99327,45.272,0.0,0.0,3.71429,4.903,2.12181,0.0,0.0,127.0,55.01957,0.00015,0.0,1.031,0.47788,8.409012,2.2457348405989155,0.21621282353206572,0.2505801978745836,161.93656099568628,606.476879659897,1.1568287037037037,0.005882391225966579,0.22265558742794225,2.0803425197906,33.81383900583526,0.1377714668278373,0.11516667360660612,0.026616913047800075,0.7652862745098039,0.14674862610520806,21698.08063202162,0.006157075042690114,90.87643005158924,0.15269467522205074,92.63283811273347,65230.4697221993,0.10494104809931107
81,81,49.4947,2.83172,25,3.44643,0,115,133,6,125,5,0.9906,45.21872,0.0,0.0,3.53571,4.9,2.22093,0.0,0.0,127.0,55.04721,8e-05,0.0,0.972,-1.0,8.264859,2.2779909001469396,0.21621282353206708,0.25060423398991394,161.55997384565435,606.4361547362441,1.1942515432098766,0.005871112677290619,0.2228314638876897,2.0156807560609775,33.93509156026958,0.13787955733289975,0.11511102429590335,0.026709704974425885,0.7663796078431373,0.14615180141611409,21672.835580532024,0.006184841587604162,92.61839059950748,0.1527045059280315,92.69321373104113,65218.69193546512,0.10489724291426848
82,82,49.3852,3.25821,24,3.64548,0,115,133,6,125,5,0.99855,45.10153,0.0,0.0,3.28571,4.877,2.3878,0.0,0.0,127.0,54.99651,0.00014,0.0,1.062,-1.0,8.363336,2.383685824155921,0.21621282353206595,0.25062229351115084,161.83191397917844,606.3969008719586,1.146074459876543,0.005897251668131499,0.22296072803212522,1.5383606456142482,33.857751728575906,0.13803156291413202,0.11518409762994851,0.026758949844282925,0.7658141176470588,0.14570731743026324,21542.989903417874,0.006189211654895472,88.75641580703001,0.15275733549901302,92.74410630050616,65227.30805535229,0.10492525595362891
83,83,49.332,3.50958,24,3.94959,0,115,133,6,125,5,0.99581,45.0401,0.0,0.0,3.75,4.902,2.75755,0.0,0.0,127.0,55.02033,9e-05,0.0,1.019,-1.0,8.396894,2.528821327634431,0.21621282353206564,0.2505785776936798,161.58942549929046,606.372184405863,1.2254533179012346,0.005898447462588219,0.2230385398621814,2.042804511164195,33.86465190369406,0.13808868565499496,0.11528923862167745,0.026807314927498473,0.7660741176470589,0.14526813559103777,21502.317044637788,0.006197472294023423,89.6401930374308,0.15269944341913488,92.70469083037712,65144.44014395602,0.10489812353426788
84,84,49.26,3.77133,24,4.05978,0,115,133,6,125,5,0.98705,44.95178,0.0,0.0,3.42857,4.941,2.98155,0.0,0.0,127.0,55.0103,0.00013,0.0,1.031,-1.0,8.382576,2.616496858923626,0.21621282353206508,0.2504647499290338,161.67393817945504,606.3484327621512,1.3412422839506173,0.005884953794344224,0.2230014913475653,1.9836184579156122,33.86149672520013,0.13794650782772325,0.11526503994646768,0.026828396492070885,0.7663796078431373,0.14474806395024026,21459.560210005948,0.006197214967178837,92.7023674637337,0.1527573023611195,92.74899102247088,65204.72885033582,0.1048103943909664
85,85,49.2447,3.81607,24,4.14755,0,115,133,6,125,5,1.00021,44.92982,0.0,0.0,3.46429,4.919,3.20595,0.0,0.0,127.0,55.00826,0.00015,0.0,0.984,-1.0,8.393139,2.742626079834072,0.2162128235320665,0.25044117856396464,161.57109360078104,606.3363250398656,1.4793113425925926,0.005901983950861151,0.223067284784113,2.181262342546924,33.90341732825762,0.1378145189794626,0.11505561707621217,0.026838622517171243,0.7667525490196079,0.14448911807497042,21412.380871904985,0.00617999733035321,89.86444120860321,0.15283123899523365,92.7730659862234,65133.700557880155,0.1047999730810088
86,86,49.1955,3.74433,24,4.27282,0,115,133,6,125,5,0.99529,44.87537,0.0,0.0,2.89286,4.932,3.24548,0.0,0.0,127.0,54.99723,0.00012,0.0,1.055,-1.0,8.323696,2.7417194354935304,0.2162128235320634,0.25040747035494987,161.5358424365198,606.323444061704,1.5975115740740742,0.005908160889913476,0.2232319059438087,2.3880940866125107,33.845624758873456,0.1377085063079149,0.1143855934470732,0.026728197192997655,0.7664321568627451,0.14421948162399487,21345.84543563077,0.006206249097142779,93.0940562238332,0.15288856117316985,92.79047664636701,65063.49193697859,0.10483503879778136
87,87,49.0342,3.81596,24,4.57731,0,115,133,6,125,5,0.99418,44.75363,0.0,0.0,3.35714,4.904,3.18197,0.0,0.0,127.0,55.00802,0.00015,0.0,0.965,-1.0,8.392158,2.7096318705630833,0.2162128235320658,0.25030718997989626,161.61651887715618,606.3336013491235,1.648341049382716,0.005897587162752381,0.2233179402706474,2.4778588166254147,33.867339145990066,0.13751374387886786,0.11340968229049003,0.026702965663840183,0.7664321568627451,0.14363041338630472,21058.432866468116,0.0062003109433768295,92.94572345310942,0.15286117425680676,92.83646157121493,65136.659436812035,0.10484201066086377
88,88,48.8088,3.88034,24,4.78791,0,115,133,6,125,5,1.00019,44.53791,0.0,0.0,3.53571,4.942,3.24422,0.0,0.0,127.0,54.97175,0.00012,0.0,0.991,0.4865,8.364412,2.7533236088519866,0.21621282353206517,0.2501467359098887,161.73889116468482,606.3305335638353,1.6786747685185186,0.005916987308271267,0.22314351359072565,2.006661225371216,33.773387579270356,0.1373415633575417,0.1125149201898878,0.026691928446356237,0.7669529411764706,0.1431825426090695,20832.617783556056,0.006201221152272143,92.87688900627047,0.15283250854388547,92.8664809203224,65143.17109708957,0.10477808551030982
89,89,48.7376,4.00239,24,4.5372,0,115,133,6,125,5,0.99943,44.48045,0.0,0.0,3.71429,4.934,3.29788,0.0,0.0,127.0,55.00066,0.00018,0.0,1.024,-1.0,8.339649,2.7431376569991732,0.21399519748883797,0.2500716700181475,161.6529370293675,606.3428164604738,1.7117091049382716,0.005874958568594495,0.22286535488909862,1.9284234494620514,33.80521138509114,0.1371282732320384,0.11175108871507852,0.026640336714358802,0.7669529411764706,0.14280447024786277,20769.10844903382,0.006216956957016298,90.54006330270938,0.1528421438513928,92.95314729452372,65206.44618597337,0.10472072736359188
90,90,48.6874,4.45654,24,4.46383,0,115,133,6,125,5,0.99166,44.40245,0.0,0.0,3.03571,4.949,3.40558,0.0,0.0,127.0,54.99067,0.00012,0.0,1.0,-1.0,8.281312,2.79010321062249,0.21399519748884357,0.25000947702517773,161.68734349877312,606.3498646563198,1.7314814814814814,0.005875094482654302,0.22266591567394825,2.053305656609219,33.81617680302373,0.13696554261002117,0.1106803578142781,0.026525237279717888,0.7669529411764706,0.14225834182241254,20840.592874223577,0.0062324800582316195,91.00967233100252,0.15285368378913433,92.95936745686853,65156.740974267705,0.10466093821379925
